,Object,Custom_LineNum
0,"Wilson,",1.0
1,Rosa,1.0
2,From:,2.0
3,"Assing,",2.0
4,Nneka,2.0
5,H,2.0
6,Sent:,3.0
7,"Tuesday,",3.0
8,October,3.0
9,"15,",3.0
10,2019,3.0
11,7:21,3.0
12,AM,3.0
13,To:,4.0
14,DL_IT,4.0
15,Managers,4.0
16,Cc:,5.0
17,ITFC,5.0
18,Team,5.0
19,Subject:,6.0
20,Delegation,6.0
21,of,6.0
22,Authority,6.0
23,(Oct,6.0
24,15-17),6.0
25,Good,7.0
26,Morning!,7.0
27,I,8.0
28,will,8.0
29,be,8.0
30,out,8.0
31,of,8.0
32,the,8.0
33,office,8.0
34,October,8.0
35,"15-17,2019.",8.0
36,While,8.0
37,I'm,8.0
38,out,8.0
39,of,8.0
40,the,8.0
41,"office,",8.0
42,Rosa,8.0
43,Wilson,8.0
44,will,8.0
45,be,8.0
46,Acting,8.0
47,Section,8.0
48,"Manager,",9.0
49,IT,9.0
50,Finance,9.0
51,&,9.0
52,Contracts.,9.0
53,Rosa,9.0
54,can,9.0
55,be,9.0
56,reached,9.0
57,at,9.0
58,extension,9.0
59,8363,9.0
60,or,9.0
61,Rosa.Wilson@wsscwater.com.,9.0
62,"Respectfully,",10.0
63,NNEKA,11.0
64,ASSING,11.0
65,Section,12.0
66,"Manager,",12.0
67,IT,12.0
68,Finance,12.0
69,&,12.0
70,Contract,12.0
71,Administration,12.0
72,Information,13.0
73,Technology,13.0
74,Department,13.0
75,WSSCWATER,13.0
76,DELIVERING,14.0
77,THE,14.0
78,ESSENTIAL,14.0
79,301.206.8463,14.0
80,(o),14.0
81,Nneka.Assing@wsscwater.com,15.0
82,WSSC,16.0
83,Water,16.0
84,is,16.0
85,the,16.0
86,proud,16.0
87,provider,17.0
88,of,17.0
89,"safe,",17.0
90,seamless,17.0
91,and,17.0
92,satisfying,18.0
93,water,18.0
94,"services,",18.0
95,making,18.0
96,14501,18.0
97,Sweitzer,18.0
98,Lane,18.0
99,the,19.0
100,essential,19.0
101,possible,19.0
102,every,19.0
103,day.,19.0
104,"Laurel,",19.0
105,Maryland,19.0
106,20707,19.0
107,wsscwater.com,20.0
108,1,21.0
