,Object,Custom_LineNum
0,helpsystems,1.0
1,Invoice,1.0
2,"HelpSystems,",1.0
3,LLC,1.0
4,6455,2.0
5,City,2.0
6,West,2.0
7,Parkway,2.0
8,Tax,2.0
9,ID:,2.0
10,30-0290533,2.0
11,Eden,3.0
12,"Prairie,",3.0
13,MN,3.0
14,55344,3.0
15,Phone:,3.0
16,+1,3.0
17,952-933-0609,3.0
18,United,4.0
19,States,4.0
20,www.helpsystems.com,4.0
21,Date:,5.0
22,2-Nov-20,5.0
23,Account:,5.0
24,Washington,5.0
25,Suburban,5.0
26,Sanitary,5.0
27,Invoice,5.0
28,#:,5.0
29,V0000138044,5.0
30,Net,5.0
31,Terms:,5.0
32,30,5.0
33,Days,5.0
34,Payment,5.0
35,Due:,5.0
36,2-Dec-20,5.0
37,Commission,6.0
38,(WAS899916),6.0
39,Billing,7.0
40,Info,7.0
41,ACH,7.0
42,or,7.0
43,WIRE:,7.0
44,SEND,7.0
45,CHECKS,7.0
46,TO:,7.0
47,Rosa,8.0
48,Wilson,8.0
49,ABA,8.0
50,Routing,8.0
51,#,8.0
52,121000248,8.0
53,HelpSystems,8.0
54,Washington,9.0
55,Suburban,9.0
56,Sanitary,9.0
57,Commission,9.0
58,Account,9.0
59,#,9.0
60,4121677561,9.0
61,NW5955,9.0
62,Qe.,9.0
63,Attention:,10.0
64,Disbursements,10.0
65,Office,10.0
66,SWIFT,10.0
67,ID,10.0
68,=,10.0
69,WFBIUS6S,10.0
70,P.O.,10.0
71,Box,10.0
72,1450,10.0
73,14501,11.0
74,Sweitzer,11.0
75,"Lane,",11.0
76,4th,11.0
77,Floor,11.0
78,Account,11.0
79,Name:,11.0
80,HelpSystems,11.0
81,"Minneapolis,",11.0
82,MN,11.0
83,55485-5955,11.0
84,"Laurel,",12.0
85,Maryland,12.0
86,20707-5901,12.0
87,Bank:,12.0
88,Wells,12.0
89,"Fargo,",12.0
90,N.A.,12.0
91,United,13.0
92,States,13.0
93,90,13.0
94,South,13.0
95,7th,13.0
96,"Street,",13.0
97,18th,13.0
98,Floor,13.0
99,"Minneapolis,",14.0
100,MN,14.0
101,55402,14.0
102,USA,14.0
103,Click,14.0
104,here,14.0
105,to,14.0
106,pay,14.0
107,online!,14.0
108,Phone:,15.0
109,(301),15.0
110,206-8363,15.0
111,Purchase,15.0
112,Order,15.0
113,ID:,15.0
114,Email:,16.0
115,Rosa.Wilson@wsscwater.com,16.0
116,Ship,17.0
117,To:,17.0
118,"Maryland,",17.0
119,United,17.0
120,States,17.0
121,135293,17.0
122,Currency:,18.0
123,USD,18.0
124,Description,19.0
125,Amount,19.0
126,Hardware,20.0
127,ID:,20.0
128,L-005056A10602,20.0
129,System,20.0
130,Type:,20.0
131,Production,20.0
132,Renewal,21.0
133,Maintenance,21.0
134,Product,22.0
135,Qty,22.0
136,Start,22.0
137,Date,22.0
138,End,22.0
139,Date,22.0
140,Automate,23.0
141,Schedule,23.0
142,-,23.0
143,Agent,23.0
144,Licenses,23.0
145,-,23.0
146,Linux,23.0
147,Agent,23.0
148,1,23.0
149,1-Jan-21,23.0
150,31-Dec-21,23.0
151,244.47,23.0
152,Automate,24.0
153,Schedule,24.0
154,Agent,24.0
155,Licenses,24.0
156,-,24.0
157,Windows,24.0
158,Agent,24.0
159,1,24.0
160,1-Jan-21,24.0
161,31-Dec-21,24.0
162,72.68,24.0
163,AutoMate,25.0
164,Schedule,25.0
165,-,25.0
166,Interface,25.0
167,License,25.0
168,-,25.0
169,Informatica,25.0
170,1,25.0
171,1-Jan-21,25.0
172,31-Dec-21,25.0
173,747.74,25.0
174,Automate,26.0
175,Scheduler,26.0
176,-,26.0
177,Server/Host,26.0
178,License,26.0
179,1,26.0
180,1-Jan-21,26.0
181,31-Dec-21,26.0
182,"1,299.45",26.0
183,Automate,27.0
184,Schedule,27.0
185,-,27.0
186,Agent,27.0
187,Licenses,27.0
188,-,27.0
189,Linux,27.0
190,Agent,27.0
191,1,27.0
192,1-Jan-21,27.0
193,31-Dec-21,27.0
194,247.78,27.0
195,Hardware,28.0
196,ID:,28.0
197,L-005056A53459,28.0
198,System,28.0
199,Type:,28.0
200,HA,28.0
201,Renewal,29.0
202,Maintenance,29.0
203,Product,30.0
204,Qty,30.0
205,Start,30.0
206,Date,30.0
207,End,30.0
208,Date,30.0
209,AutoMate,31.0
210,Schedule,31.0
211,-,31.0
212,Interface,31.0
213,License,31.0
214,-,31.0
215,HA,31.0
216,1,31.0
217,1-Jan-21,31.0
218,31-Dec-21,31.0
219,"1,239.98",31.0
220,Subtotal,32.0
221,"3,852.10",32.0
222,Tax,33.0
223,.00,33.0
224,Amount,34.0
225,Due,34.0
226,"3,852.10",34.0
227,Currency:,35.0
228,USD,35.0
229,theire,36.0
230,Read,36.0
231,1/5/21,36.0
232,RECEIVED,37.0
233,JAN,38.0
234,04,38.0
235,2021,38.0
236,EXTENSIONS,38.0
237,the,38.0
238,AND,38.0
239,ADDITIONS,38.0
240,CHECKED,38.0
241,VERIFIED,39.0
242,BY,39.0
243,WSSCWATER,39.0
244,ACCOUNTS,40.0
245,PAYABLE,40.0
246,SECTION,40.0
247,Contact:,41.0
248,Mandy,41.0
249,Lopez,41.0
250,Phone:,41.0
251,+1,41.0
252,(952)_563-2764,41.0
253,Email:,41.0
254,mandy.lopez@helpsystems.com,41.0
255,Page,42.0
256,1,42.0
257,of,42.0
258,1,42.0
