,Object,Custom_LineNum
0,RedmineCRM,1.0
1,RedmineCRM,1.0
2,Company,2.0
3,representative,2.0
4,name,2.0
5,Your,3.0
6,company,3.0
7,address,3.0
8,Tax,4.0
9,ID,4.0
10,phone:,5.0
11,fax:,6.0
12,Invoice,7.0
13,ID:,7.0
14,INV/20111209-22,7.0
15,"""Romashka""",7.0
16,Ltd.,7.0
17,1600,8.0
18,Amphitheatre,8.0
19,Parkway,8.0
20,Mountain,8.0
21,"View,",8.0
22,CA,8.0
23,94043,8.0
24,Invoice,8.0
25,date:,8.0
26,12/08/2011,8.0
27,Due,9.0
28,date:,9.0
29,12/25/2012,9.0
30,Text,10.0
31,custom,10.0
32,field:,10.0
33,Visible,10.0
34,field,10.0
35,in,10.0
36,PDF,10.0
37,INVOICE,11.0
38,#,12.0
39,Description,12.0
40,Qty,12.0
41,Units,12.0
42,Unit,12.0
43,price,12.0
44,(EUR),12.0
45,Total,12.0
46,(EUR),12.0
47,1,13.0
48,Projecting,13.0
49,x1.0,13.0
50,hours,13.0
51,50.00,13.0
52,50.00,13.0
53,-,14.0
54,Context,14.0
55,menu,14.0
56,for,14.0
57,invoices,14.0
58,list,14.0
59,2,15.0
60,Develop,15.0
61,x17.0,15.0
62,hours,15.0
63,40.00,15.0
64,680.00,15.0
65,-,16.0
66,Invoice,16.0
67,number,16.0
68,format,16.0
69,template,16.0
70,-,17.0
71,[PRO],17.0
72,Duplicating,17.0
73,invoices,17.0
74,-,18.0
75,Language,18.0
76,support,18.0
77,-,19.0
78,Context,19.0
79,menu,19.0
80,for,19.0
81,invoices,19.0
82,list,19.0
83,3,20.0
84,Analysis,20.0
85,x3.0,20.0
86,hours,20.0
87,35.00,20.0
88,105.00,20.0
89,-,21.0
90,[PRO],21.0
91,Duplicating,21.0
92,invoices,21.0
93,-,22.0
94,Language,22.0
95,support,22.0
96,Sub,23.0
97,total:,23.0
98,835.00,23.0
99,Tax,24.0
100,(18.0%):,24.0
101,150.30,24.0
102,Discount,25.0
103,(10.0%):,25.0
104,-83.50,25.0
105,Total,26.0
106,(EUR):,26.0
107,901.80,26.0
