,Object,Custom_LineNum
0,Borcelle,1.0
1,INVOICE,1.0
2,Meet,2.0
3,All,2.0
4,Your,2.0
5,Needs,2.0
6,Invoice,3.0
7,to:,3.0
8,Invoice#,3.0
9,52131,3.0
10,Daniel,4.0
11,Gallego,4.0
12,Date,4.0
13,01,4.0
14,/,4.0
15,02,4.0
16,/,4.0
17,2023,4.0
18,123,5.0
19,Anywhere,5.0
20,"St.,",5.0
21,Any,6.0
22,"City,",6.0
23,ST,6.0
24,12345,6.0
25,Item,7.0
26,Quantity,7.0
27,Unit,7.0
28,Price,7.0
29,Total,7.0
30,A4,8.0
31,Paper,8.0
32,(75gr/m2),8.0
33,10,8.0
34,$20,8.0
35,$200,8.0
36,Pencil,9.0
37,(12ea/box),9.0
38,5,9.0
39,$15,9.0
40,$75,9.0
41,Ruler,10.0
42,2,10.0
43,$5,10.0
44,$10,10.0
45,Subtotal,11.0
46,$285,11.0
47,PAYMENT,12.0
48,METHOD,12.0
49,Tax,12.0
50,(0%),12.0
51,$0,12.0
52,Rimberio,13.0
53,Bank,13.0
54,Account,14.0
55,Name:,14.0
56,Alfredo,14.0
57,Torres,14.0
58,Total,14.0
59,$285,14.0
60,Account,15.0
61,No.:,15.0
62,0123_4567_8901,15.0
63,Pay,16.0
64,by:,16.0
65,23,16.0
66,June,16.0
67,2023,16.0
68,Thank,17.0
69,you,17.0
70,for,17.0
71,your,17.0
72,business!,17.0
73,Authorized,18.0
74,Signed,18.0
75,123-456-7890,19.0
76,123,19.0
77,Anywhere,19.0
78,"St.,",19.0
79,Any,19.0
80,City,19.0
