,Object,Custom_LineNum
0,PO,1.0
1,-,1.0
2,115795,1.0
3,Neoky_Massion,1.0
4,Information,2.0
5,Please,2.0
6,remit,2.0
7,to:,2.0
8,Information,3.0
9,Builders,3.0
10,Dow,3.0
11,Builders,4.0
12,P.O.,4.0
13,Box,4.0
14,360604,4.0
15,Pittsburgh,4.0
16,PA,4.0
17,15251-6604,4.0
18,T:,5.0
19,212.736.4433,5.0
20,F:,5.0
21,212.736.5258,5.0
22,FED,6.0
23,ID#,6.0
24,13-2807185,6.0
25,Invoice,6.0
26,Panday,6.0
27,New,6.0
28,PO,6.0
29,informationbuilders.com,7.0
30,Invoice,7.0
31,Date,7.0
32,invoice,7.0
33,Number,7.0
34,May,8.0
35,28.,8.0
36,2019,8.0
37,1129296,8.0
38,Payment,9.0
39,Terms,9.0
40,Net,9.0
41,30,9.0
42,Days,9.0
43,DISBURSEMENTS,10.0
44,OFFICE,10.0
45,WASHINGTON,11.0
46,SUBURBAN,11.0
47,SANITARY,11.0
48,COMMISSION,11.0
49,14501,12.0
50,SWEITZER,12.0
51,LN,12.0
52,"LAUREL,",13.0
53,MD,13.0
54,20707-5902,13.0
55,Line,14.0
56,3,14.0
57,SOFTWARE,15.0
58,LICENSE,15.0
59,IB,16.0
60,Contract,16.0
61,Number,16.0
62,8077.01,16.0
63,-,16.0
64,Washington,16.0
65,Suburban,16.0
66,Sanitary,16.0
67,Commission,16.0
68,Model:,17.0
69,IBM,17.0
70,Z,17.0
71,2818-G02,17.0
72,Serial,18.0
73,Number:,18.0
74,O4FC7,18.0
75,INFORESPONSE,19.0
76,Period:,19.0
77,Jun,19.0
78,"1,",19.0
79,2019,19.0
80,to,19.0
81,May,19.0
82,"31,",19.0
83,2020,19.0
84,"43,916.28",19.0
85,Amount,20.0
86,Due:,20.0
87,"43,916.28",20.0
88,Donad,21.0
89,R.,21.0
90,Hahunham,21.0
91,Project,22.0
92,/,22.0
93,Division,22.0
94,Manager,22.0
95,Division,23.0
96,Chief,23.0
97,Revel,24.0
98,or,24.0
99,behalf,24.0
100,Finance,25.0
101,Manager,25.0
102,10/16/19,25.0
103,CIO,26.0
104,Wire,27.0
105,Transfer:,27.0
106,Silicon,28.0
107,Valley,28.0
108,Bank,28.0
109,3003,29.0
110,Tasman,29.0
111,Drive.,29.0
112,Santa,29.0
113,"Clara,",29.0
114,CA,29.0
115,95054,29.0
116,ABA#,30.0
117,"121140399,",30.0
118,Acct#,30.0
119,3300998247,30.0
120,For,31.0
121,billing,31.0
122,"inquiries,",31.0
123,e-mail:,31.0
124,customercare@infomationbuilders.com,31.0
125,Terms,32.0
126,and,32.0
127,conditions,32.0
128,contained,32.0
129,in,32.0
130,any,32.0
131,purchase,32.0
132,order,32.0
133,or,32.0
134,other,32.0
135,document,32.0
136,issued,32.0
137,to,32.0
138,Information,32.0
139,Builders,32.0
140,are,32.0
141,not,32.0
142,accepted,32.0
143,by,32.0
144,or,32.0
145,binding,32.0
146,upon,32.0
147,Information,33.0
148,Builders,33.0
