,Object,Custom_LineNum
0,DocuSign,1.0
1,Envelope,1.0
2,ID:,1.0
3,6630EB04-51DB-46E8-A4FE-D9EFBEE65C88,1.0
4,SumTotal,2.0
5,Systems,2.0
6,LLC,2.0
7,Registration,2.0
8,Number:,2.0
9,42-1607228,2.0
10,sumtotal,3.0
11,1601,3.0
12,Cloverfield,3.0
13,"Blvd,",3.0
14,Suite,3.0
15,VAT/GST,3.0
16,Number:,3.0
17,3716692,3.0
18,600S,4.0
19,SANTA,5.0
20,"MONICA,",5.0
21,CA,5.0
22,90404,5.0
23,Los,6.0
24,Angeles,6.0
25,11/10/2023,7.0
26,received,7.0
27,updated,8.0
28,invoice,8.0
29,from,8.0
30,R.,9.0
31,Wilson,9.0
32,Bill-to,10.0
33,Ship-to,10.0
34,INVOICE,10.0
35,Washington,11.0
36,Suburban,11.0
37,Sanitary,11.0
38,Washington,11.0
39,Suburban,11.0
40,Sanitary,11.0
41,20000020,11.0
42,Commission,12.0
43,Commission,12.0
44,Richard,13.0
45,G.,13.0
46,Hocevar,13.0
47,Building,13.0
48,Richard,13.0
49,G.,13.0
50,Hocevar,13.0
51,Building,13.0
52,14501,14.0
53,Sweitzer,14.0
54,Lane,14.0
55,14501,14.0
56,Sweitzer,14.0
57,Lane,14.0
58,"LAUREL,",15.0
59,MD,15.0
60,20707,15.0
61,"LAUREL,",15.0
62,MD,15.0
63,20707,15.0
64,Purchase,16.0
65,Order,16.0
66,164747-0,16.0
67,Line,16.0
68,Total,16.0
69,"12,850.23",16.0
70,Invoice,17.0
71,Date,17.0
72,06/30/2023,17.0
73,Sales,17.0
74,Tax,17.0
75,0.00,17.0
76,Total,18.0
77,"12,850.23",18.0
78,Payments,19.0
79,0.00,19.0
80,Credits,20.0
81,0.00,20.0
82,Financial,21.0
83,Charges,21.0
84,0.00,21.0
85,Payment,22.0
86,Terms,22.0
87,Net,22.0
88,30,22.0
89,Due,22.0
90,Date,22.0
91,07/30/2023,22.0
92,Balance,22.0
93,Due,22.0
94,USD,22.0
95,"12,850.23",22.0
96,No.,23.0
97,Product,23.0
98,Service,23.0
99,Period,23.0
100,UOM,23.0
101,Quantity,23.0
102,Amount,23.0
103,1,24.0
104,6927-Pathlore,24.0
105,Maint,24.0
106,-,24.0
107,Renewal,24.0
108,06/30/2023,24.0
109,-,24.0
110,06/29/2024,24.0
111,Each,24.0
112,"1,500",24.0
113,Included,24.0
114,Line,25.0
115,Total,25.0
116,"12,850.23",25.0
117,Send,26.0
118,payment,26.0
119,to,26.0
120,Please,26.0
121,Email,26.0
122,all,26.0
123,Remittance,26.0
124,advice,26.0
125,to:,26.0
126,Collections@csod.com,27.0
127,WIRE/ACH,28.0
128,Transfer,28.0
129,Instruction,28.0
130,Below:,28.0
131,DocuSigned,28.0
132,by:,28.0
133,Beneficiary,29.0
134,Name:,29.0
135,SumTotal,29.0
136,Systems,29.0
137,LLC,29.0
138,Remit,29.0
139,Checks,29.0
140,to,29.0
141,:,29.0
142,Bank:,30.0
143,JPMorgan,30.0
144,Chase,30.0
145,Bank,30.0
146,NA,30.0
147,SumTota,30.0
148,Systems,30.0
149,LLC,30.0
150,Account,31.0
151,Number:,31.0
152,902909891,31.0
153,P.O.,31.0
154,Box,31.0
155,737274,31.0
156,ACH,32.0
157,Routing:322271627,32.0
158,"Dallas,",32.0
159,TX,32.0
160,75373-7274,32.0
161,DE69219CA88F4BC,32.0
162,Swift,33.0
163,Code:,33.0
164,CHASUS33XXX,33.0
165,Nov,33.0
166,"17,",33.0
167,2023,33.0
168,|,33.0
169,2:11,33.0
170,PM,33.0
171,EST,33.0
172,Special,34.0
173,Instructions,34.0
174,We,34.0
175,recommend,34.0
176,our,34.0
177,customers,34.0
178,validate,34.0
179,any,34.0
180,requests,34.0
181,to,34.0
182,change,34.0
183,bank,35.0
184,information,35.0
185,by,35.0
186,calling,35.0
187,us,35.0
188,on,35.0
189,a,35.0
190,previously,35.0
191,verified,35.0
192,phone,35.0
193,number,35.0
194,Salesperson,36.0
195,If,36.0
196,you,36.0
197,have,36.0
198,any,36.0
199,additional,36.0
200,"questions,",36.0
201,please,36.0
202,contact,36.0
203,our,36.0
204,collections,36.0
205,Team,37.0
206,at,37.0
207,Collections@csod.com,37.0
208,or,37.0
209,#,37.0
210,310-752-4747,37.0
211,DocuSigned,38.0
212,by:,38.0
213,4077E2ECEEA6440..,39.0
214,Page,39.0
215,1,39.0
216,of,39.0
217,1,39.0
