,Object,Custom_LineNum
0,DocuSign,1.0
1,Envelope,1.0
2,ID:,1.0
3,5BF8789E-FA77-4323-B4D5-35FC1B35F258,1.0
4,Saffery,2.0
5,Invoice,3.0
6,71,3.0
7,Queen,3.0
8,Victoria,3.0
9,"Street,",3.0
10,London,4.0
11,EC4V,4.0
12,4BE,4.0
13,T:,5.0
14,+44_(0)20_7841_4000,5.0
15,info@saffery.com,5.0
16,F:,6.0
17,+44_(0)20_7841_4100,6.0
18,www.saffery.com,6.0
19,David,7.0
20,Productions,7.0
21,Limited,7.0
22,Invoice,7.0
23,No:,7.0
24,910524,7.0
25,3,8.0
26,Queen,8.0
27,Caroline,8.0
28,Street,8.0
29,Date:,8.0
30,31,8.0
31,December,8.0
32,2023,8.0
33,London,9.0
34,VAT,9.0
35,No:,9.0
36,GB,9.0
37,447229537,9.0
38,W6,10.0
39,9PE,10.0
40,Our,10.0
41,Ref:,10.0
42,83306/JAG,10.0
43,Page:,11.0
44,1,11.0
45,of,11.0
46,1,11.0
47,Description,12.0
48,VAT,12.0
49,Rate,12.0
50,?,12.0
51,Audit,13.0
52,and,13.0
53,accounts,13.0
54,Fee,14.0
55,for,14.0
56,the,14.0
57,preparation,14.0
58,of,14.0
59,statutory,14.0
60,audit,14.0
61,and,14.0
62,accounts,14.0
63,for,14.0
64,the,14.0
65,year,14.0
66,ended,14.0
67,31,14.0
68,March,14.0
69,2023,14.0
70,20.0%,14.0
71,"2,881.49",14.0
72,DoceSigned,15.0
73,by:,15.0
74,DocuSigned,15.0
75,by:,15.0
76,PROD:,16.0
77,Richard,16.0
78,Ballening,16.0
79,ACCT:,16.0
80,two,16.0
81,Bank,16.0
82,PO#,17.0
83,NO,17.0
84,PO,17.0
85,CLOSE,17.0
86,Y/N,17.0
87,ACCT#,18.0
88,04-999-8874,18.0
89,/,18.0
90,A454,18.0
91,(VAT),18.0
92,VEN#,19.0
93,407,19.0
94,TRANS#,19.0
95,19869,19.0
96,DESCRIPTION:,20.0
97,DAVID,21.0
98,PROD,21.0
99,AUDIT,21.0
100,PREP,21.0
101,Y/E,21.0
102,03/31/23,21.0
103,*CK#,22.0
104,WT0001,22.0
105,Net,23.0
106,amount,23.0
107,"2,881.49",23.0
108,Total,24.0
109,VAT,24.0
110,576.30,24.0
111,Total,25.0
112,amount,25.0
113,"3,457.79",25.0
114,Cyber,26.0
115,security,26.0
116,at,26.0
117,Saffery,26.0
118,LLP:,26.0
119,If,26.0
120,you,26.0
121,receive,26.0
122,a,26.0
123,request,26.0
124,via,26.0
125,email,26.0
126,to,26.0
127,make,26.0
128,any,26.0
129,changes,26.0
130,to,26.0
131,our,26.0
132,bank,26.0
133,account,26.0
134,"details,",26.0
135,please,26.0
136,do,26.0
137,not,26.0
138,respond,26.0
139,to,27.0
140,that,27.0
141,email,27.0
142,and,27.0
143,instead,27.0
144,contact,27.0
145,us,27.0
146,immediately.,27.0
147,Remittance,28.0
148,advice,28.0
149,Saffery,28.0
150,Client,29.0
151,No.,29.0
152,Client,29.0
153,Invoice,29.0
154,No.,29.0
155,Date,29.0
156,Our,29.0
157,Ref,29.0
158,Amount,29.0
159,(?),29.0
160,83306,30.0
161,David,30.0
162,Productions,30.0
163,Limited,30.0
164,910524,30.0
165,31,30.0
166,December,30.0
167,"3,457.79",30.0
168,2023,31.0
169,Saffery,32.0
170,LLP,32.0
171,payment,32.0
172,details,32.0
173,Bank,33.0
174,Account,33.0
175,name,33.0
176,Account,33.0
177,No.,33.0
178,Sort,33.0
179,Code,33.0
180,SWIFT,33.0
181,Code,33.0
182,IBAN,33.0
183,No.,33.0
