,Object,Custom_LineNum
0,Standard,1.0
1,Purchase,1.0
2,Order,1.0
3,"126275,",1.0
4,0,1.0
5,Washington,2.0
6,Suburban,2.0
7,Sanitary,2.0
8,Commission,2.0
9,14501,3.0
10,Sweitzer,3.0
11,Lane,3.0
12,"Laurel,",4.0
13,MD,4.0
14,20707-5902,4.0
15,WSSCWATER,5.0
16,United,5.0
17,States,5.0
18,DELIVERING,6.0
19,THE,6.0
20,ESSENTIAL,6.0
21,APPROVED,7.0
22,BY,7.0
23,WSSC,7.0
24,"Gaskins,",8.0
25,Angela,8.0
26,Sr,8.0
27,Procurement,8.0
28,Specialist,8.0
29,WSSC(PRINT,9.0
30,NAME),9.0
31,TITLE,9.0
32,AMaskins,10.0
33,14-FEB-20,11.0
34,WSSC(SIGN,12.0
35,NAME),12.0
36,DATE,12.0
37,Purchase,13.0
38,Order,13.0
39,subject,13.0
40,to,13.0
41,the,13.0
42,WSSC,13.0
43,General,13.0
44,Conditions,13.0
45,applicable,13.0
46,to,13.0
47,this,13.0
48,purchase.,13.0
49,Page,13.0
50,2,13.0
51,of,13.0
52,2,13.0
53,NOTE:,14.0
54,The,14.0
55,Washington,14.0
56,Suburban,14.0
57,Sanitary,14.0
58,Commission,14.0
59,is,14.0
60,exempt,14.0
61,from,14.0
62,the,14.0
63,following,14.0
64,taxes:,14.0
65,1.,15.0
66,State,15.0
67,of,15.0
68,Maryland,15.0
69,Sales,15.0
70,Tax,15.0
71,by,15.0
72,Certificate,15.0
73,3000256-3,15.0
74,2.,16.0
75,District,16.0
76,of,16.0
77,Columbia,16.0
78,Sales,16.0
79,Tax,16.0
80,by,16.0
81,Exemption,16.0
82,No.,16.0
83,806-10674-06,16.0
84,3.,17.0
85,Manufacturer's,17.0
86,Federal,17.0
87,Excise,17.0
88,Tax,17.0
89,Registration,17.0
90,No.,17.0
91,A-,17.0
92,I-130805,17.0
