,Object,Custom_LineNum
0,Standard,1.0
1,Purchase,1.0
2,Order,1.0
3,"145311,",1.0
4,0,1.0
5,Washington,2.0
6,Suburban,2.0
7,Sanitary,2.0
8,Commission,2.0
9,14501,3.0
10,Sweitzer,3.0
11,Lane,3.0
12,"Laurel,",4.0
13,MD,4.0
14,20707-5902,4.0
15,WSSCWATER,5.0
16,United,5.0
17,States,5.0
18,DELIVERING,6.0
19,THE,6.0
20,ESSENTIAL,6.0
21,Order,7.0
22,Date,7.0
23,22-JUL-2021,7.0
24,Type,7.0
25,Standard,7.0
26,Purchase,7.0
27,Order,7.0
28,Purchase,8.0
29,Order,8.0
30,#/Change,8.0
31,Order,9.0
32,#,9.0
33,145311-0,9.0
34,Revision,9.0
35,Date,9.0
36,Contract,10.0
37,Purchase,10.0
38,Agreement,11.0
39,134691,11.0
40,Current,11.0
41,Buyer,11.0
42,"Carney,",11.0
43,Thomas,11.0
44,Thomas.Carney@wsscwate,12.0
45,Buyer,13.0
46,Email,13.0
47,r.com,13.0
48,FOB,13.0
49,Buyer,14.0
50,Phone,14.0
51,#,14.0
52,Payment,14.0
53,Terms,14.0
54,Net,14.0
55,30,14.0
56,Start,15.0
57,Date,15.0
58,End,15.0
59,Date,15.0
60,SHOW,16.0
61,THIS,16.0
62,PURCHASE,16.0
63,ORDER,16.0
64,NUMBER,16.0
65,ON,16.0
66,ALL,16.0
67,"SHIPMENTS,",16.0
68,CORRESPONDENCE,16.0
69,AND,16.0
70,INVOICES.,16.0
71,THE,17.0
72,PURCHASE,17.0
73,ORDER,17.0
74,NUMBER,17.0
75,MUST,17.0
76,BE,17.0
77,LEGIBLY,17.0
78,WRITTEN,17.0
79,ON,17.0
80,THE,17.0
81,OUTSIDE,17.0
82,OF,17.0
83,EACH,17.0
84,BOX,17.0
85,OR,17.0
86,CARTON,17.0
87,DELIVERED,17.0
88,FAILURE,18.0
89,TO,18.0
90,DO,18.0
91,SO,18.0
92,WILL,18.0
93,BE,18.0
94,JUST,18.0
95,CAUSE,18.0
96,TO,18.0
97,REFUSE,18.0
98,THE,18.0
99,SHIPMENT.,18.0
100,Supplier:,19.0
101,Ship,19.0
102,To:,19.0
103,Bill,19.0
104,To:,19.0
105,CDW,20.0
106,GOVERNMENT,20.0
107,LLC,20.0
108,14501,20.0
109,SWEITZER,20.0
110,LN,20.0
111,ATTN:,20.0
112,Finance/Disbursements,20.0
113,230,21.0
114,N.,21.0
115,Milwaukee,21.0
116,Ave.,21.0
117,"Laurel,",21.0
118,MD,21.0
119,20707-5901,21.0
120,Group,21.0
121,Vernon,22.0
122,"Hills,",22.0
123,IL,22.0
124,60061,22.0
125,United,22.0
126,States,22.0
127,"14501,Sweitzer",22.0
128,"Lane,",22.0
129,United,23.0
130,States,23.0
131,"Laurel,",23.0
132,MD,23.0
133,20707,23.0
134,United,24.0
135,States,24.0
136,Notes:,25.0
137,This,25.0
138,option,25.0
139,term,25.0
140,exercises,25.0
141,the,25.0
142,first,25.0
143,of,25.0
144,two,25.0
145,option,25.0
146,terms,25.0
147,under,25.0
148,contract,25.0
149,7252.,25.0
150,All,25.0
151,contract,26.0
152,terms,26.0
153,and,26.0
154,conditions,26.0
155,remain,26.0
156,in,26.0
157,effect.,26.0
158,Line,27.0
159,Part,27.0
160,Number,27.0
161,/,27.0
162,Description,27.0
163,UOM,27.0
164,Quantity,27.0
165,Unit,27.0
166,Price,27.0
167,Amount,27.0
168,Need-By,27.0
169,Date,27.0
170,1,28.0
171,FY2022,28.0
172,-,28.0
173,Zebra,28.0
174,ZT230,28.0
175,EACH,28.0
176,1.00,28.0
177,$878.9800,28.0
178,$878.98,28.0
179,15-JUL-2021,28.0
180,Monochrome,29.0
181,Thermal,29.0
182,Label,30.0
183,Printer,30.0
184,Mfg.,31.0
185,Part#:,31.0
186,ZT23042-T01200FZ,32.0
187,UNSPSC:,33.0
188,43212108,33.0
189,Contract:,34.0
190,Fairfax,34.0
191,County,35.0
192,IT,35.0
193,HW,35.0
194,&,35.0
195,SW,35.0
196,-,35.0
197,4400006325,36.0
198,(4400006325),37.0
199,Quote,38.0
200,#MFLW312,38.0
201,|,38.0
202,IT,38.0
203,PM:,38.0
204,Anwer,38.0
205,Zuberi,38.0
206,(ITPR1244),38.0
207,I,38.0
208,Ship,38.0
209,to,38.0
210,Attention,38.0
211,IT,38.0
212,Inventory,38.0
213,-,38.0
214,A.,38.0
215,Zuberi,38.0
216,This,39.0
217,line,39.0
218,references,39.0
219,Contract,39.0
220,Agreement,39.0
221,134691,39.0
222,1-1,40.0
223,Charge,41.0
224,Account:,41.0
225,06-00087-79100-29419-6000-79402759A-00000-00000-00000-00000-00000,41.0
226,Total:,42.0
227,$878.98,42.0
228,Purchase,43.0
229,Order,43.0
230,subject,43.0
231,to,43.0
232,the,43.0
233,WSSC,43.0
234,General,43.0
235,Conditions,43.0
236,applicable,43.0
237,to,43.0
238,this,43.0
239,purchase.,43.0
240,Page,43.0
241,1,43.0
242,of,43.0
243,2,43.0
244,NOTE:,44.0
245,The,44.0
246,Washington,44.0
247,Suburban,44.0
248,Sanitary,44.0
249,Commission,44.0
250,is,44.0
251,exempt,44.0
252,from,44.0
253,the,44.0
254,following,44.0
255,taxes:,44.0
256,1.,45.0
257,State,45.0
258,of,45.0
259,Maryland,45.0
260,Sales,45.0
261,Tax,45.0
262,by,45.0
263,Certificate,45.0
264,3000256-3,45.0
265,2.,46.0
266,District,46.0
267,of,46.0
268,Columbia,46.0
269,Sales,46.0
270,Tax,46.0
271,by,46.0
272,Exemption,46.0
273,No.,46.0
274,806-10674-06,46.0
275,3.,47.0
276,Manufacturer's,47.0
277,Federal,47.0
278,Excise,47.0
279,Tax,47.0
280,Registration,47.0
281,No.,47.0
282,A-130805,47.0
