,Object,Custom_LineNum
0,Standard,1.0
1,Purchase,1.0
2,Order,1.0
3,"145311,",1.0
4,0,1.0
5,Washington,2.0
6,Suburban,2.0
7,Sanitary,2.0
8,Commission,2.0
9,14501,3.0
10,Sweitzer,3.0
11,Lane,3.0
12,"Laurel,",4.0
13,MD,4.0
14,20707-5902,4.0
15,WSSCWATER,5.0
16,United,5.0
17,States,5.0
18,DELIVERING,6.0
19,THE,6.0
20,ESSENTIAL,6.0
21,APPROVED,7.0
22,BY,7.0
23,WSSC,7.0
24,"Carney,",8.0
25,Thomas,8.0
26,Division,8.0
27,"Manager,",8.0
28,Procurement,8.0
29,WSSC(PRINT,9.0
30,NAME),9.0
31,TITLE,9.0
32,22-JUL-21,10.0
33,WSSC(SIGN,11.0
34,NAME),11.0
35,DATE,11.0
36,Purchase,12.0
37,Order,12.0
38,subject,12.0
39,to,12.0
40,the,12.0
41,WSSC,12.0
42,General,12.0
43,Conditions,12.0
44,applicable,12.0
45,to,12.0
46,this,12.0
47,purchase.,12.0
48,Page,12.0
49,2,12.0
50,of,12.0
51,2,12.0
52,NOTE:,13.0
53,The,13.0
54,Washington,13.0
55,Suburban,13.0
56,Sanitary,13.0
57,Commission,13.0
58,is,13.0
59,exempt,13.0
60,from,13.0
61,the,13.0
62,following,13.0
63,taxes:,13.0
64,1.,14.0
65,State,14.0
66,of,14.0
67,Maryland,14.0
68,Sales,14.0
69,Tax,14.0
70,by,14.0
71,Certificate,14.0
72,3000256-3,14.0
73,2.,15.0
74,District,15.0
75,of,15.0
76,Columbia,15.0
77,Sales,15.0
78,Tax,15.0
79,by,15.0
80,Exemption,15.0
81,No.,15.0
82,806-10674-06,15.0
83,3.,16.0
84,Manufacturer's,16.0
85,Federal,16.0
86,Excise,16.0
87,Tax,16.0
88,Registration,16.0
89,No.,16.0
90,A-,16.0
91,-130805,16.0
