,Object,Custom_LineNum
0,R,1.0
1,ECEIVER,1.0
2,D,1.0
3,FEB,1.0
4,22,1.0
5,2024,1.0
6,By,2.0
7,Au,2.0
8,W,2.0
9,229.,2.0
10,Season,2.0
11,1,2.0
12,Mesquite,3.0
13,NM,3.0
14,Productions,3.0
15,Inc,3.0
16,Commerical,3.0
17,Street,3.0
18,NE,3.0
19,NM,3.0
20,47100,3.0
21,CHECK_REQUEST,4.0
22,Date:,5.0
23,2/22/24,5.0
24,CHREQ0222L4,5.0
25,Date/Time,6.0
26,Needed:,6.0
27,2/28/24,6.0
28,Mail,6.0
29,Hold,6.0
30,O,6.0
31,Give,6.0
32,to,6.0
33,locations,6.0
34,(ASAP,7.0
35,is,7.0
36,not,7.0
37,.,7.0
38,time),7.0
39,Vendor:,8.0
40,Bames,8.0
41,&,8.0
42,Noble,8.0
43,"Banksellors,",8.0
44,Inc.,8.0
45,Address:,9.0
46,33_E,9.0
47,17th,9.0
48,Street,9.0
49,City/State/Zip,10.0
50,New,10.0
51,"york,",10.0
52,NY,10.0
53,10003,10.0
54,Contact:,11.0
55,Braeden,11.0
56,Bayle,11.0
57,Phone:,12.0
58,212-633-3300,12.0
59,Fax:,12.0
60,NA,12.0
61,SS#,13.0
62,(,13.0
63,),13.0
64,Fed,13.0
65,ID#,13.0
66,x,13.0
67,13-4030389,13.0
68,$,13.0
69,Vendor,13.0
70,a,13.0
71,Corp?,13.0
72,Yes,13.0
73,(,13.0
74,),13.0
75,No,13.0
76,IX,13.0
77,"#,",14.0
78,name,14.0
79,must,14.0
80,be,14.0
81,provided.,14.0
82,If,14.0
83,the,14.0
84,have,14.0
85,not,14.0
86,paid,14.0
87,this,14.0
88,vendor,14.0
89,"previously,",14.0
90,a,14.0
91,W-9,14.0
92,form,14.0
93,must,14.0
94,be,14.0
95,submitted,14.0
96,with,14.0
97,check,14.0
98,reg,14.0
99,Accounting,15.0
100,Use,15.0
101,Only,15.0
102,DESCRIPTION,16.0
103,AMOUNT,16.0
104,EPISODE,16.0
105,ACCT-SET,16.0
106,TI,16.0
107,0099,16.0
108,351,17.0
109,Location,17.0
110,Agreement-,17.0
111,Bames,17.0
112,L,17.0
113,Nible,17.0
114,"30,000.00",17.0
115,BI,17.0
116,3612,17.0
117,QC,17.0
118,2129/24-2013/2124,18.0
119,BOOKSTORE,19.0
120,4,20.0
121,the,20.0
122,"requestor,",20.0
123,am,20.0
124,not,20.0
125,aware,20.0
126,of,20.0
127,any,20.0
128,"owner,",20.0
129,"manager,",20.0
130,or,20.0
131,members,20.0
132,of,20.0
133,the,20.0
134,Board,21.0
135,of,21.0
136,Directors,21.0
137,of,21.0
138,the,21.0
139,vendor,21.0
140,named,21.0
141,above,21.0
142,or,21.0
143,any,21.0
144,of,21.0
145,it's,21.0
146,affiliated,21.0
147,companies,22.0
148,who,22.0
149,is,22.0
150,"related,",22.0
151,"personally,",22.0
152,or,22.0
153,otherwise,22.0
154,to,22.0
155,any,22.0
156,production,22.0
157,employee,23.0
158,"(crew,",23.0
159,"talent,",23.0
160,etc.),23.0
161,of,23.0
162,this,23.0
163,"show,",23.0
164,or,23.0
165,to,23.0
166,a,23.0
167,Sony,23.0
168,employee.,23.0
169,Please,23.0
170,TOTAL,23.0
171,"39,000.00",23.0
172,x,24.0
173,I,24.0
174,am,24.0
175,NOT,24.0
176,aware,24.0
177,of,24.0
178,any,24.0
179,relationship,24.0
180,TRANS,24.0
181,#,24.0
182,3824,25.0
183,I,25.0
184,am,25.0
185,aware,25.0
186,of,25.0
187,a,25.0
188,relationship,25.0
189,(related,25.0
190,party,25.0
191,form,25.0
192,required),25.0
193,It,26.0
194,is,26.0
195,your,26.0
196,responsibility,26.0
197,to,26.0
198,obtain,26.0
199,proper,26.0
200,support,26.0
201,documentation,26.0
202,"(Contract,",26.0
203,"Receipt,",26.0
204,Vendor,26.0
205,"Invoice,",26.0
206,etc.),26.0
207,for,26.0
208,this,26.0
209,check,26.0
210,and,26.0
211,submit,27.0
212,to,27.0
213,the,27.0
214,accounting,27.0
215,department,27.0
216,within,27.0
217,48,27.0
218,hours.,27.0
219,All,27.0
220,check,27.0
221,requests,27.0
222,must,27.0
223,be,27.0
224,submitted,27.0
225,with,27.0
226,department,27.0
227,approvals.,27.0
228,?,27.0
229,PURCHASE:,28.0
230,(_),28.0
231,DEPARTMENT,28.0
232,APPROVAL,28.0
233,RENTAL,29.0
234,(x),29.0
235,from,29.0
236,212964,29.0
237,to,29.0
238,312(24,29.0
239,SERVICE:,30.0
240,DEPOSIT:,31.0
241,(_),31.0
242,ACCOUNTING,31.0
243,APPROVAL,31.0
244,you,31.0
245,(required),31.0
246,(_),32.0
247,ADVANCE,33.0
248,(_),33.0
249,Julie,33.0
250,Hartley,33.0
251,ASSET:,33.0
252,Recoverable,33.0
253,asset,33.0
254,form,33.0
255,required,33.0
256,/PRODUCTION,33.0
257,APPROVAL,33.0
258,REIMB:,34.0
259,(_),34.0
