,Object,Custom_LineNum
0,Sunrise,1.0
1,Wellness,1.0
2,Center,1.0
3,Invoice,1.0
4,No.,1.0
5,1234560000,1.0
6,(311),2.0
7,555-2368,2.0
8,sunrisecenter.site.com,3.0
9,Data:,3.0
10,July,3.0
11,"10,",3.0
12,20XX,3.0
13,2701,4.0
14,Willow,4.0
15,Oaks,4.0
16,Lane,4.0
17,Lake,4.0
18,"Charles,",4.0
19,LA,4.0
20,Due:,4.0
21,July,4.0
22,"25,",4.0
23,20XX,4.0
24,Description,5.0
25,Item,6.0
26,medical,6.0
27,services,6.0
28,medical,6.0
29,tests,6.0
30,QTY,7.0
31,1,7.0
32,1,7.0
33,U,7.0
34,Unit,8.0
35,Price,8.0
36,$22,8.0
37,$20,8.0
38,Amount,9.0
39,$22,9.0
40,$20,9.0
41,Subtotal,10.0
42,$42,10.0
43,Tax,11.0
44,$0,11.0
45,Total,12.0
46,$42,12.0
47,Billed,13.0
48,to,13.0
49,Robert,14.0
50,William,14.0
51,(646)_480-6649,15.0
52,robertwilliam.site.com,16.0
53,1556,17.0
54,Buckley,17.0
55,Lane,17.0
56,Kansas,17.0
57,"City,",17.0
58,MO,17.0
