,Object,Custom_LineNum
0,DocuSign,1.0
1,Envelope,1.0
2,ID:,1.0
3,BC9B999B-AB83-464B-A1A1-DD4D69E767F4,1.0
4,ACH,2.0
5,INFORMATION:,2.0
6,E-mail,2.0
7,Remittance,2.0
8,To:,2.0
9,gachremittance@cdw.com,2.0
10,REMIT,3.0
11,PAYMENT,3.0
12,TO:,3.0
13,INVOICE,3.0
14,THE,3.0
15,NORTHERN,3.0
16,TRUST,3.0
17,ROUTING,3.0
18,NO.:,3.0
19,071000152,3.0
20,50,4.0
21,SOUTH,4.0
22,LASALLE,4.0
23,STREET,4.0
24,ACCOUNT,4.0
25,NAME:,4.0
26,CDW,4.0
27,GOVERNMENT,4.0
28,"CHICAGO,",5.0
29,IL,5.0
30,60675,5.0
31,ACCOUNT,5.0
32,NO.:,5.0
33,91057,5.0
34,CDW-G,6.0
35,CDW,6.0
36,Government,6.0
37,INVOICE,6.0
38,NUMBER,6.0
39,INVOICE,6.0
40,DATE,6.0
41,CUSTOMER,6.0
42,NUMBER,6.0
43,75,7.0
44,Remittance,7.0
45,"Drive,",7.0
46,Suite,7.0
47,1515,7.0
48,S083363,7.0
49,02/11/22,7.0
50,4637575,7.0
51,"Chicago,",7.0
52,IL,7.0
53,60675-1515,7.0
54,SUBTOTAL,8.0
55,SHIPPING,8.0
56,SALES,8.0
57,TAX,8.0
58,RETURN,9.0
59,SERVICE,9.0
60,REQUESTED,9.0
61,"$54,315.45",10.0
62,$0.00,10.0
63,$0.00,10.0
64,DUE,11.0
65,DATE,11.0
66,AMOUNT,11.0
67,DUE,11.0
68,03/13/22,12.0
69,"$54,315.45",12.0
70,CDW,13.0
71,Government,13.0
72,WASHINGTON,14.0
73,SUBURBAN,14.0
74,SANITARY,14.0
75,COMM,14.0
76,75,14.0
77,Remittance,14.0
78,Drive,14.0
79,14501,15.0
80,SWEITZER,15.0
81,LN,15.0
82,Suite,15.0
83,1515,15.0
84,LAUREL,16.0
85,MD,16.0
86,20707-5901,16.0
87,"Chicago,",16.0
88,IL,16.0
89,60675-1515,16.0
90,USA,17.0
91,USA,18.0
92,REC260355,19.0
93,PLEASE,19.0
94,RETURN,19.0
95,THIS,19.0
96,PORTION,19.0
97,WITH,19.0
98,YOUR,19.0
99,PAYMENT,19.0
100,INVOICE,20.0
101,DATE,20.0
102,INVOICE,20.0
103,NUMBER,20.0
104,PAYMENT,20.0
105,TERMS,20.0
106,DUE,20.0
107,DATE,20.0
108,02/11/22,21.0
109,S083363,21.0
110,Net,21.0
111,30,21.0
112,Days,21.0
113,03/13/22,21.0
114,ORDER,22.0
115,DATE,22.0
116,SHIP,22.0
117,VIA,22.0
118,PURCHASE,22.0
119,ORDER,22.0
120,NUMBER,22.0
121,CUSTOMER,22.0
122,NUMBER,22.0
123,02/07/22,23.0
124,ELECTRONIC,23.0
125,DISTRIBUTION,23.0
