,Object,Custom_LineNum
0,DocuSign,1.0
1,Envelope,1.0
2,ID:,1.0
3,A05D9523-4129-4A1F-8D49-3E12E7D70CAR,1.0
4,LINKO,2.0
5,INVOICE,2.0
6,Date,3.0
7,Invoice,3.0
8,#,3.0
9,P.O.,3.0
10,#,3.0
11,Terms,3.0
12,1/29/2021,4.0
13,7958,4.0
14,Net,4.0
15,30,4.0
16,Bill,5.0
17,to,5.0
18,Washington,6.0
19,Suburban,6.0
20,Sanitary,6.0
21,Commission,6.0
22,Attn:,7.0
23,Finance/Disbursements,7.0
24,14501,8.0
25,Sweitzer,8.0
26,Lane,8.0
27,"Laurel,",9.0
28,MD,9.0
29,20707,9.0
30,Description,10.0
31,Amount,10.0
32,Data,11.0
33,Migration,11.0
34,Services,11.0
35,Linko,11.0
36,"3,535.00",11.0
37,DocuSigned,12.0
38,by:,12.0
39,Trung,13.0
40,Dao,13.0
41,May,13.0
42,"25,",13.0
43,2021,13.0
44,I,13.0
45,8:55,13.0
46,AM,13.0
47,EDT,13.0
48,2EA5C043F01D437,14.0
49,RECEIVED,15.0
50,DocuSigned,15.0
51,by:,15.0
52,MAXY,16.0
53,1729321,16.0
54,DE69219CA88F4BC.,16.0
55,WESCWATER,17.0
56,Jun,17.0
57,"7,",17.0
58,2021,17.0
59,I,17.0
60,7:55,17.0
61,AM,17.0
62,EDT,17.0
63,ACCOUNTS,18.0
64,PAYABLE_SPCTION,18.0
65,PAYABLE,18.0
66,SECTION,18.0
67,RECEIVED,19.0
68,MAY,20.0
69,17,20.0
70,2021,20.0
71,WSSCWATER,21.0
72,ACCOUNTS,22.0
73,PAYABLE,22.0
74,SECTION,22.0
75,Subtotal,23.0
76,USD,23.0
77,"3,535.00",23.0
78,Taxes,24.0
79,USD,24.0
80,0.00,24.0
81,Thank,25.0
82,you,25.0
83,for,25.0
84,your,25.0
85,business!,25.0
86,Balance,25.0
87,Due,25.0
88,USD,25.0
89,"3,535.00",25.0
90,Linko,26.0
91,Technology,26.0
92,Inc.,26.0
93,I,26.0
94,1999,26.0
95,Broadway,26.0
96,/,26.0
97,Suite,26.0
98,830,26.0
99,.,26.0
100,Denver,26.0
101,.,26.0
102,CO,26.0
103,.,26.0
104,80202,26.0
105,.,26.0
106,USA,26.0
107,+1.604.639.2272,27.0
108,I,27.0
109,ai-billing@aquaticinformatics.com,27.0
110,Remit,28.0
111,To:,28.0
112,Linko,29.0
113,Technology,29.0
114,Inc.,29.0
115,I,29.0
116,PO,29.0
117,BOX,29.0
118,776786,29.0
119,.,29.0
120,Chicago,29.0
121,.,29.0
122,IL,29.0
123,.,29.0
124,60677-6786,29.0
125,.,29.0
126,USA,29.0
