,Object,Custom_LineNum
0,DocuSign,1.0
1,Envelope,1.0
2,ID:,1.0
3,9BB1DF85-8204-4389-9F95-486C0554003F,1.0
4,INVOICE,2.0
5,caseware,3.0
6,351,4.0
7,King,4.0
8,St,4.0
9,"E,",4.0
10,Suite,4.0
11,"1100,",4.0
12,"Toronto,",4.0
13,ON,4.0
14,M5A,4.0
15,2W4,4.0
16,Canada,4.0
17,Phone:,5.0
18,416-867-9504,5.0
19,Invoice,6.0
20,Date:,6.0
21,28/Jun/2023,6.0
22,Invoice,6.0
23,Number:,6.0
24,INV-189598-N0M0,6.0
25,Washington,7.0
26,Suburban,7.0
27,Sanitary,7.0
28,Commission,7.0
29,PO,7.0
30,Number:,7.0
31,163184-0,7.0
32,Attention:,8.0
33,Letitia,8.0
34,Carolina-Powell,8.0
35,Sales,8.0
36,Tax,8.0
37,Number:,8.0
38,98-1331569,8.0
39,Email:,9.0
40,letitia.carolina-powell@wsscwater.com,9.0
41,Phone:,10.0
42,301-206-8379,10.0
43,Customer,11.0
44,Number:,11.0
45,95693,11.0
46,Shipping,12.0
47,Information,12.0
48,Ship,13.0
49,To:,13.0
50,Bill,13.0
51,To:,13.0
52,ATTN:,14.0
53,Finance/Disbursements,14.0
54,Group,14.0
55,14501,14.0
56,SWEITZER,14.0
57,LN,14.0
58,"14501,Sweitzer",15.0
59,Lane,15.0
60,"Laurel,",15.0
61,Maryland,15.0
62,20707-5901,15.0
63,"Laurel,",16.0
64,Maryland,16.0
65,20707,16.0
66,United,16.0
67,States,16.0
68,United,17.0
69,States,17.0
70,Product,18.0
71,Name,18.0
72,Quantity,18.0
73,Unit,18.0
74,Price/Unit,18.0
75,Amount,18.0
76,Budget,19.0
77,Book,19.0
78,Financials,19.0
79,Solution,19.0
80,US,19.0
81,5,19.0
82,Licensed,19.0
83,5+,19.0
84,"$7,693.36",19.0
85,"$38,466.80",19.0
86,Users,20.0
87,Subscription,21.0
88,Term:,21.0
89,12,21.0
90,Months:,21.0
91,April,21.0
92,"01,",21.0
93,2023,21.0
94,to,21.0
95,April,21.0
96,"30,",21.0
97,2026,21.0
98,Sub-total,22.0
99,"$38,466.80*",22.0
100,Total,23.0
101,payable,23.0
102,in,23.0
103,US,23.0
104,Dollar*,23.0
105,"$38,466.80*",23.0
106,*,24.0
107,Taxes,24.0
108,(including,24.0
109,"VAT,",24.0
110,"sales,",24.0
111,"use,",24.0
112,"withholding,",24.0
113,or,24.0
114,any,24.0
115,other,24.0
116,applicable,24.0
117,taxes),24.0
118,not,24.0
119,shown,24.0
120,in,24.0
121,this,24.0
122,Invoice,24.0
123,are,24.0
124,the,24.0
125,responsibility,25.0
126,of,25.0
127,the,25.0
128,Client.,25.0
129,E&OE,25.0
130,Upon,26.0
131,full,26.0
132,payment,26.0
133,of,26.0
134,this,26.0
135,"Invoice,",26.0
136,Customer,26.0
