,Object,Custom_LineNum
0,my,1.0
1,store,1.0
2,INVOICE,1.0
3,08/14/2023,2.0
4,#IN000021,3.0
5,Delivery,4.0
6,Address,4.0
7,Billing,4.0
8,Address,4.0
9,John,5.0
10,DOE,5.0
11,John,5.0
12,DOE,5.0
13,My,6.0
14,Company,6.0
15,My,6.0
16,Company,6.0
17,"16,",7.0
18,Main,7.0
19,street,7.0
20,2nd,7.0
21,floor,7.0
22,"16,",7.0
23,Main,7.0
24,street,7.0
25,2nd,7.0
26,floor,7.0
27,"Miami,",8.0
28,Florida,8.0
29,33133,8.0
30,"Miami,",8.0
31,Florida,8.0
32,33133,8.0
33,United,9.0
34,States,9.0
35,United,9.0
36,States,9.0
37,0102030405,10.0
38,0102030405,10.0
39,Invoice,11.0
40,Number,11.0
41,Invoice,11.0
42,Date,11.0
43,Order,11.0
44,Reference,11.0
45,Order,11.0
46,date,11.0
47,#IN000021,12.0
48,08/14/2023,12.0
49,OHSATSERP,12.0
50,07/21/2023,12.0
51,Reference,13.0
52,Product,13.0
53,Tax,13.0
54,Unit,13.0
55,Price,13.0
56,Qty,13.0
57,Total,13.0
58,Rate,14.0
59,(Tax,14.0
60,excl.),14.0
61,(Tax,14.0
62,excl.),14.0
63,demo_13,15.0
64,Mug,15.0
65,Today,15.0
66,is,15.0
67,a,15.0
68,good,15.0
69,day,15.0
70,11.90,15.0
71,1,15.0
72,11.90,15.0
73,demo_5,16.0
74,The,16.0
75,adventure,16.0
76,begins,16.0
77,Framed,16.0
78,poster,16.0
79,-,16.0
80,Size,16.0
81,?79.00,16.0
82,2,16.0
83,79.00,16.0
84,:,17.0
85,80x120cm,17.0
86,Total,18.0
87,Products,18.0
88,169.90,18.0
89,Payment,19.0
90,Method,19.0
91,Payments,19.0
92,by,19.0
93,check,19.0
94,169.90,19.0
95,Shipping,19.0
96,Costs,19.0
97,Free,19.0
98,Shipping,19.0
99,Carrier,20.0
100,My,20.0
101,carrier,20.0
102,Total,20.0
103,(Tax,20.0
104,excl.),20.0
105,169.90,20.0
106,Total,21.0
107,169.90,21.0
