,Object,Custom_LineNum
0,DocuSign,1.0
1,Envelope,1.0
2,ID:,1.0
3,E232648E-E4CF-4C3F-802E-115113AFF2DF,1.0
4,Invoice,2.0
5,No.,2.0
6,MN00002988,2.0
7,Date,3.0
8,8/31/2023,3.0
9,Due,4.0
10,Date,4.0
11,11/1/2023,4.0
12,Customer,5.0
13,No.,5.0
14,WSS01,5.0
15,Creditron,5.0
16,Page,6.0
17,1,6.0
18,of,6.0
19,1,6.0
20,RECEIVED,7.0
21,Bill,8.0
22,To,8.0
23,SEP,8.0
24,07,8.0
25,2023,8.0
26,Ship,8.0
27,To,8.0
28,Washington,9.0
29,Suburban,9.0
30,Sanitary,9.0
31,Commission,9.0
32,Washington,9.0
33,Suburban,9.0
34,Sanitary,9.0
35,Commission,9.0
36,Rosa,10.0
37,Wilson,10.0
38,14501,10.0
39,Sweitzer,10.0
40,Ln,10.0
41,14501,11.0
42,Sweitzer,11.0
43,Ln,11.0
44,WSSCWATER,11.0
45,"Laurel,",11.0
46,MD,11.0
47,20707,11.0
48,"Laurel,",12.0
49,MD,12.0
50,20707,12.0
51,ACCOUNTS,12.0
52,PAYABLE,12.0
53,SECTION,12.0
54,USA,12.0
55,USA,13.0
56,Contract/Project,14.0
57,Number,14.0
58,Purchase,14.0
59,Order,14.0
60,Payment,14.0
61,Terms,14.0
62,Currency,14.0
63,Start,15.0
64,of,15.0
65,Maint,15.0
66,Period,15.0
67,HARRIS-US$,15.0
68,Item,16.0
69,No,16.0
70,Description,16.0
71,Quantity,16.0
72,Unit,16.0
73,Price,16.0
74,Amount,16.0
75,SW-MAINT-US,17.0
76,Remittance,17.0
77,Software,17.0
78,Maintenance:,17.0
79,11/1/2023,17.0
80,to,17.0
81,1.00,17.0
82,"18,692.84",17.0
83,"18,692.84",17.0
84,10/31/2024,18.0
85,SW-MAINT-US,19.0
86,Cashiering,19.0
87,Software,19.0
88,Maintenance:,19.0
89,11/1/2023,19.0
90,to,19.0
91,10/31/2024,19.0
92,1.00,19.0
93,"1,981.23",19.0
94,"1,981.23",19.0
95,SW-MAINT-US,20.0
96,PC,20.0
97,Restore,20.0
98,Service:,20.0
99,11/1/2023,20.0
100,to,20.0
101,10/31/2024,20.0
102,1.00,20.0
103,"2,334.09",20.0
104,"2,334.09",20.0
105,HW-MAINT-US,21.0
106,Hardware,21.0
107,Maintenance,21.0
108,-,21.0
109,2,21.0
110,X,21.0
111,Opex,21.0
112,AS7200i,21.0
113,with,21.0
114,model,21.0
115,"72,:",21.0
116,1.00,21.0
117,"34,122.30",21.0
118,"34,122.30",21.0
119,11/1/2023,22.0
120,to,22.0
121,10/31/2024,22.0
122,DocuSigned,23.0
123,by:,23.0
124,Subtotal,24.0
125,DE69219CA88F4BC.,25.0
126,Sep,26.0
127,"7,",26.0
128,2023,26.0
129,I,26.0
130,11:53,26.0
131,PM,26.0
132,EDT,26.0
133,DocuSigned,27.0
134,by:,27.0
135,IT,27.0
136,9/6,28.0
137,4077E2ECEEA6440..,28.0
138,Remit,29.0
139,To:,29.0
140,Creditron,30.0
141,Subtotal,30.0
142,"57,130.46",30.0
143,PO,31.0
144,Box,31.0
145,62133,31.0
146,Misc,31.0
147,"0,00",31.0
148,62133,32.0
149,Collections,32.0
150,Center,32.0
151,Dr,32.0
152,Taxes,33.0
153,0.00,33.0
154,"Chicago,",34.0
155,IL,34.0
156,60693-0621,34.0
157,OR,35.0
158,Total,35.0
159,"57,130.46",35.0
160,Remit,36.0
161,To:,36.0
162,Account,37.0
163,No.:,37.0
164,4427105445,37.0
165,Beneficiary,38.0
166,Name:N,38.0
167,Harris,38.0
168,Computer,38.0
169,Corporation,38.0
170,Beneficiary,39.0
171,Address:1,39.0
172,Antares,39.0
173,"Drive,",39.0
174,Suite,39.0
175,"400,",39.0
176,"Ottawa,",39.0
177,"ON,",39.0
178,K2E,39.0
179,"8C4,",39.0
180,Canada,39.0
181,ABA,40.0
182,No.,40.0
183,(ACHPayments):111000012,40.0
184,ABA,41.0
185,No.,41.0
186,(Wire,41.0
187,Payments):026009593,41.0
188,Invoice,42.0
189,Questions,42.0
190,?,42.0
191,Please,42.0
192,call,42.0
193,Nachiket,42.0
194,Saroha,42.0
195,at,42.0
196,613-226-5511,42.0
197,ext,42.0
198,2243,42.0
199,OR,42.0
200,e-mail,42.0
201,NSaroha@harriscomputer.com,43.0
202,Tax,44.0
203,Exempt?,44.0
204,Please,44.0
205,send,44.0
206,your,44.0
207,exemption,44.0
208,certificate,44.0
209,to,44.0
210,the,44.0
211,address,44.0
212,above,44.0
213,or,44.0
214,email,44.0
215,it,44.0
216,to,44.0
217,NSaroha@harriscomputer.com,45.0
218,Thank,46.0
219,you,46.0
220,for,46.0
221,your,46.0
222,business!,46.0
223,Creditron,47.0
224,is,47.0
225,the,47.0
226,sole,47.0
227,provider,47.0
228,of,47.0
229,all,47.0
230,software,47.0
231,and,47.0
232,services,47.0
233,outlined,47.0
234,on,47.0
235,this,47.0
236,invoice.,47.0
237,"Software,",47.0
238,services,47.0
239,and,47.0
240,maintenance,47.0
241,referenced,47.0
242,herein,48.0
243,are,48.0
244,exclusively,48.0
245,"developed,",48.0
246,support,48.0
247,and,48.0
248,maintained,48.0
249,by,48.0
250,Creditron.,48.0
