,Object,Custom_LineNum
0,DocuSign,1.0
1,Envelope,1.0
2,ID:,1.0
3,D4CDFFF9-2BF6-4E52-A64F-643C9A6471AD,1.0
4,MacKinney,2.0
5,"Systems,",2.0
6,Inc.,2.0
7,MacKinney,2.0
8,Remit,2.0
9,to:,2.0
10,4411,2.0
11,E,2.0
12,State,2.0
13,Hwy,2.0
14,"D,",2.0
15,Ste,2.0
16,F,2.0
17,"Springfield,",3.0
18,MO,3.0
19,65809-2907,3.0
20,Systems,4.0
21,T:,5.0
22,417_882_8012,5.0
23,F:,5.0
24,417_882_7569,5.0
25,admin@mackinney.com,6.0
26,Invoice,6.0
27,Tax,6.0
28,ID:,6.0
29,43-1659178,6.0
30,Billing,7.0
31,Address,7.0
32,Shipping,7.0
33,Address,7.0
34,Finance,8.0
35,Disbursements,8.0
36,Don,8.0
37,Habersham,8.0
38,Washington,9.0
39,Suburban,9.0
40,Sanitary,9.0
41,Washington,9.0
42,Suburban,9.0
43,Sanitary,9.0
44,14501,10.0
45,Sweitzer,10.0
46,Lane,10.0
47,14501,10.0
48,Sweitzer,10.0
49,Lane,10.0
50,"Laurel,",11.0
51,MD,11.0
52,20707,11.0
53,"Laurel,",11.0
54,MD,11.0
55,20707,11.0
56,5902,11.0
57,Invoice,12.0
58,NO,12.0
59,Invoice,12.0
60,Date,12.0
61,Terms,12.0
62,192520026,13.0
63,06/01/2020,13.0
64,Net,13.0
65,30,13.0
66,Product,14.0
67,CPUID,14.0
68,Amount,14.0
69,Type,14.0
70,and,14.0
71,Term,14.0
72,JSF,15.0
73,-,15.0
74,Job,15.0
75,and,15.0
76,SYSLOG,15.0
77,Facility,15.0
78,04FC7,15.0
79,$650.00,15.0
80,Maintenance:,15.0
81,07/01/2020,15.0
82,-,15.0
83,06/30/2021,15.0
84,Tech,16.0
85,Contact:,16.0
86,Don,16.0
87,Habersham,16.0
88,Total,17.0
89,$650.00,17.0
90,Payable,17.0
91,in,17.0
92,U.S.,17.0
93,Dollars,17.0
94,DocuSigned,18.0
95,by:,18.0
96,DocuSigned,19.0
97,by:,19.0
98,Don,20.0
99,Habersham,20.0
100,DE69219CA88F4BC.,21.0
101,BB8FE244AD15480.,22.0
102,Jun,23.0
103,"10,",23.0
104,2020,23.0
105,I,23.0
106,8:49,23.0
107,AM,23.0
108,EDT,23.0
109,We,24.0
110,appreciate,24.0
111,your,24.0
112,timely,24.0
113,payment,24.0
114,by,24.0
115,EFT,24.0
116,or,24.0
117,check,24.0
118,payable,24.0
119,to,24.0
120,MacKinney,24.0
121,"Systems,",24.0
122,Inc.,24.0
123,Payments,24.0
124,made,24.0
125,by,24.0
126,credit,24.0
127,card,24.0
128,are,24.0
129,subject,24.0
130,to,25.0
131,a,25.0
132,4%,25.0
133,convenience,25.0
134,charge,25.0
135,depending,25.0
136,on,25.0
137,your,25.0
138,state,25.0
139,law.,25.0
140,A,25.0
141,finance,25.0
142,charge,25.0
143,of,25.0
144,1.5%,25.0
145,per,25.0
146,month,25.0
147,is,25.0
148,added,25.0
149,to,25.0
150,past-due,25.0
151,accounts.,25.0
152,Prices,26.0
153,may,26.0
154,reflect,26.0
155,increases,26.0
156,in,26.0
157,annual,26.0
158,maintenance,26.0
159,or,26.0
160,license,26.0
161,fees,26.0
162,pursuant,26.0
163,to,26.0
164,the,26.0
165,license,26.0
166,agreement.,26.0
167,Any,26.0
168,change,26.0
169,involving,26.0
170,a,26.0
171,third-party,27.0
172,who,27.0
173,will,27.0
174,"access,",27.0
175,"host,",27.0
176,"install,",27.0
177,run,27.0
178,or,27.0
179,support,27.0
180,MacKinney,27.0
181,Systems,27.0
182,licensed,27.0
183,software,27.0
184,must,27.0
185,be,27.0
186,pre-approved,27.0
187,in,27.0
188,writing,27.0
189,and,28.0
190,will,28.0
191,require,28.0
192,a,28.0
193,new,28.0
194,license,28.0
195,agreement.,28.0
196,Canceling,28.0
197,the,28.0
198,license,28.0
199,agreement,28.0
200,requires,28.0
201,thirty,28.0
202,(30),28.0
203,days,28.0
204,advance,28.0
205,written,28.0
206,notice.,28.0
207,All,29.0
208,software,29.0
209,has,29.0
210,been,29.0
211,electronically,29.0
212,delivered,29.0
213,and,29.0
214,no,29.0
215,tangible,29.0
216,medium,29.0
217,for,29.0
218,software,29.0
219,will,29.0
220,be,29.0
221,provided.,29.0
222,Thank,30.0
223,You,30.0
224,For,30.0
225,Your,30.0
226,Business,30.0
