,Object,Custom_LineNum
0,06/10/2021,1.0
1,Company,2.0
2,INVO-005,2.0
3,Name,3.0
4,Sample,3.0
5,Invoice,3.0
6,Billing,4.0
7,Information,4.0
8,Shipping,4.0
9,Information,4.0
10,Company,5.0
11,Name,5.0
12,Name,5.0
13,ABC,6.0
14,Company,6.0
15,John,6.0
16,Smith,6.0
17,Sam,6.0
18,K.,6.0
19,Smith,6.0
20,Address,7.0
21,Address,7.0
22,111,8.0
23,Pine,8.0
24,"Street,",8.0
25,Suite,8.0
26,1815,8.0
27,111,8.0
28,Pine,8.0
29,"Street,",8.0
30,Suite,8.0
31,1815,8.0
32,San,9.0
33,"Francisco,",9.0
34,"CA,",9.0
35,94111,9.0
36,San,9.0
37,"Francisco,",9.0
38,"CA,",9.0
39,94111,9.0
40,Phone,10.0
41,Number,10.0
42,(123),11.0
43,123-1232,11.0
44,Email,12.0
45,John@example.com,13.0
46,Description,14.0
47,Quantity,14.0
48,Unit,14.0
49,Price,14.0
50,Total,14.0
51,Product/Service,15.0
52,1,15.0
53,Sink,15.0
54,2,15.0
55,100,15.0
56,$200,15.0
57,Product/Service,16.0
58,2,16.0
59,Nest,16.0
60,Smart,16.0
61,Filter,16.0
62,1,16.0
63,150,16.0
64,$150,16.0
65,Product/Service,17.0
66,3,17.0
67,Labor,17.0
68,Fee,17.0
69,1,17.0
70,50,17.0
71,$50,17.0
72,Product/Service,18.0
73,4,18.0
74,Service,18.0
75,Fee,18.0
76,1,18.0
77,25,18.0
78,$25,18.0
79,Total:,19.0
80,$425,19.0
81,1,20.0
