,Object,Custom_LineNum
0,DocuSign,1.0
1,Envelope,1.0
2,ID:,1.0
3,3271675B-B40C-4C54-8409-FB62F6BF8ADA,1.0
4,Cityworks,2.0
5,RECEIVED,2.0
6,Invoice,2.0
7,A,3.0
8,TRMBLE,3.0
9,COMPANY,3.0
10,FEB,4.0
11,08/2023,4.0
12,Azteca,5.0
13,"Systems,",5.0
14,LLC,5.0
15,Date,5.0
16,11/30/2022,5.0
17,ACCOUNTS,6.0
18,WSSCWATERECTION,6.0
19,PAYABLE,6.0
20,Invoice,6.0
21,#,6.0
22,INV6230,6.0
23,11075,7.0
24,South,7.0
25,State,7.0
26,"Street,",7.0
27,#24,7.0
28,Acct.,7.0
29,No.,7.0
30,C10895,7.0
31,"Sandy,",8.0
32,UT,8.0
33,84070,8.0
34,Due,8.0
35,Date,8.0
36,12/30/2022,8.0
37,Phone:,9.0
38,801-523-2751,9.0
39,I,9.0
40,Fax:,9.0
41,801-523-3734,9.0
42,PO,9.0
43,#,9.0
44,Signed,9.0
45,Agreement,9.0
46,11/16...,9.0
47,billing@cityworks.com,10.0
48,161085,11.0
49,-,11.0
50,REC285719,11.0
51,Bill,12.0
52,To,12.0
53,Ship,12.0
54,To,12.0
55,Procurement,13.0
56,Office,13.0
57,-,13.0
58,8thFLoor,13.0
59,WSSC,13.0
60,Water,13.0
61,(MD),13.0
62,Washington,14.0
63,SuburbanSanitary,14.0
64,Commission,14.0
65,14501,14.0
66,Sweitzer,14.0
67,Lane,14.0
68,14501,15.0
69,Sweitzer,15.0
70,Lane,15.0
71,Laurel,15.0
72,MD,15.0
73,20707,15.0
74,Laurel,16.0
75,MD,16.0
76,20707,16.0
77,United,17.0
78,States,17.0
79,2/1/2023,18.0
80,-,18.0
81,received,18.0
82,from,18.0
83,vendor/sent,18.0
84,to,18.0
85,AP,18.0
86,United,18.0
87,-,19.0
88,this,19.0
89,States,19.0
90,was,20.0
91,a,20.0
92,ement,20.0
93,not,20.0
94,an,20.0
95,invoice,20.0
96,2/2/2023,21.0
97,-,21.0
98,sent,21.0
99,to,21.0
100,DocuSign,21.0
101,2/6/2023,22.0
102,-,22.0
103,declined,22.0
104,by,22.0
105,Anwer,22.0
106,-,22.0
107,sent,22.0
108,to,22.0
109,Rashmi,22.0
110,Amount,23.0
111,ELA,24.0
112,-,24.0
113,SERVER,24.0
114,AMS,24.0
115,PREMIUM,24.0
116,12/15/2022,24.0
117,12/14/2023,24.0
118,"350,625.00",24.0
119,Respond,25.0
120,for,25.0
121,AMS,25.0
122,12/15/2022,25.0
123,12/14/2023,25.0
124,0.00,25.0
125,Mobile,26.0
126,Native,26.0
127,Apps,26.0
128,(IOS/Android),26.0
129,12/15/2022,26.0
130,12/14/2023,26.0
131,0.00,26.0
132,Storeroom,27.0
133,-,27.0
134,12/15/2022,27.0
135,12/14/2023,27.0
136,0.00,27.0
