,Object,Custom_LineNum
0,Invoice,1.0
1,0000,2.0
2,Calle,2.0
3,Salin-,2.0
4,e,2.0
5,w,2.0
6,FEB,2.0
7,12,2.0
8,2024,2.0
9,WOODS,3.0
10,Date,3.0
11,Number,3.0
12,Albumengue,4.0
13,NIAA,4.0
14,27121,4.0
15,2/5/2024,5.0
16,24750,5.0
17,"""ieWond@MuGo2CDA",6.0
18,com,6.0
19,P.O.,7.0
20,Number,7.0
21,Bill,8.0
22,To,8.0
23,420,8.0
24,Mesmite,9.0
25,NM,9.0
26,Tne,9.0
27,1601,10.0
28,Commercial,10.0
29,Street,10.0
30,NE,10.0
31,Provided,10.0
32,from,10.0
33,our,10.0
34,Location,10.0
35,in,10.0
36,NM,11.0
37,87109,11.0
38,NEW,12.0
39,MEXICO,12.0
40,Show,13.0
41,Name,13.0
42,Week,13.0
43,Begin,13.0
44,Week,13.0
45,End,13.0
46,Terms,13.0
47,PH,14.0
48,123,14.0
49,(S1),14.0
50,2/11/2024,14.0
51,02/17/2024,14.0
52,Net,14.0
53,10,14.0
54,Description,15.0
55,Qty,15.0
56,Price,15.0
57,Each,15.0
58,Amount,15.0
59,Big,16.0
60,Woods,16.0
61,5-Ton,16.0
62,"""Set",16.0
63,"Dec""",16.0
64,Truck,16.0
65,#2,16.0
66,1,16.0
67,"1,000.00",16.0
68,"1,000.00T",16.0
69,Unit,17.0
70,#SD-6,17.0
71,Lic,17.0
72,(NM),17.0
73,IRL,17.0
74,4052,17.0
75,o,18.0
76,W,18.0
77,F,18.0
78,Subtotal,19.0
79,"1,000.00",19.0
80,R,19.0
81,CO#1:,20.0
82,New,20.0
83,Start,20.0
84,Date,20.0
85,and,20.0
86,End,20.0
87,Date:,20.0
88,1/22/24,21.0
89,and,21.0
90,11/08/24.,21.0
91,PO#,22.0
92,420,22.0
93,P,22.0
94,ATOX,22.0
95,P.O.,23.0
96,TRANS,24.0
97,#,24.0
98,EPISODE#,25.0
99,02-350,25.0
100,ACCT#,26.0
101,3533,26.0
102,QE,26.0
103,DEPT,27.0
104,APPROVAL,28.0
105,ACCOUNTING,29.0
106,APPROVAL,30.0
107,ENTERED,30.0
108,UPM,31.0
109,APPROVAL,32.0
110,8,32.0
111,3697,32.0
112,2/12-2/16,33.0
113,5,33.0
114,Ton,33.0
115,set,33.0
116,see,33.0
117,#2,33.0
118,U,33.0
119,P,33.0
120,1,33.0
121,It's,34.0
122,a,34.0
123,pleasure,34.0
124,working,34.0
125,with,34.0
126,you!,34.0
127,Thank,34.0
128,you,34.0
129,for,34.0
130,your,34.0
131,business.,34.0
132,Your,35.0
133,Production,35.0
134,is,35.0
135,being,35.0
136,serviced,35.0
137,by,35.0
138,our,35.0
139,location,35.0
140,in,35.0
141,the,35.0
142,state,35.0
143,Sales,35.0
144,Tax,35.0
145,(7.625%),35.0
146,$76.25,35.0
147,shown.,36.0
148,All,36.0
149,accounting,36.0
150,is,36.0
151,handled,36.0
152,through,36.0
153,our,36.0
154,home,36.0
155,office.,36.0
156,Please,36.0
157,remit,37.0
158,payments,37.0
159,to,37.0
160,the,37.0
161,address,37.0
162,on,37.0
163,the,37.0
164,invoice.,37.0
165,Total,37.0
166,"$1,076.25",37.0
167,Phone,37.0
168,1505,37.0
169,1255,37.0
170,New,38.0
171,Member,38.0
172,Levisions,38.0
173,ON-SITE,38.0
174,Tennessee,38.0
175,Material,38.0
176,Onergia,38.0
