,Object,Custom_LineNum
0,DocuSign,1.0
1,Envelope,1.0
2,ID:,1.0
3,404E9CE9-2039-44A3-8531-70005D3C7ADD,1.0
4,Ln,2.0
5,#,2.0
6,Qty,2.0
7,Mfg.,2.0
8,Part,2.0
9,Number,2.0
10,Description,2.0
11,SN,2.0
12,Unit,2.0
13,Price,2.0
14,Ext.,2.0
15,Price,2.0
16,ProLiant,3.0
17,BL660c,3.0
18,G8,3.0
19,CTO,3.0
20,Blade,3.0
21,USE3235JPR,3.0
22,Chassis,4.0
23,-,4.0
24,ParkView,4.0
25,Support,4.0
26,ParkView,5.0
27,Hardware,5.0
28,Monitoring,5.0
29,~,5.0
30,x86,6.0
31,Server,6.0
32,SLA,7.0
33,7x24x4,7.0
34,POP:,8.0
35,07/22/2020-07/21/2021,8.0
36,29,9.0
37,1,9.0
38,PPHM,9.0
39,ProLiant,9.0
40,BL660c,9.0
41,G8,9.0
42,CTO,9.0
43,Blade,9.0
44,MXQ4290926,9.0
45,$889.10,9.0
46,$889.10,9.0
47,Chassis,10.0
48,-,10.0
49,ParkView,10.0
50,Support,10.0
51,ParkView,11.0
52,Hardware,11.0
53,Monitoring,11.0
54,x86,12.0
55,Server,12.0
56,SLA,13.0
57,7x24x4,13.0
58,POP:,14.0
59,07/22/2020-07/21/2021,14.0
60,30,15.0
61,1,15.0
62,PPHM,15.0
63,ProLiant,15.0
64,DL380p,15.0
65,G8,15.0
66,CTO,15.0
67,8SFF,15.0
68,2M252302P2,15.0
69,$700.65,15.0
70,$700.65,15.0
71,Chassis,16.0
72,-,16.0
73,ParkView,16.0
74,Support,16.0
75,ParkView,17.0
76,Hardware,17.0
77,Monitoring,17.0
78,x86,18.0
79,Server,18.0
80,SLA,19.0
81,7x24x4,19.0
82,POP:,20.0
83,07/22/2020-07/21/2021,20.0
84,31,21.0
85,1,21.0
86,PPHM,21.0
87,ProLiant,21.0
88,DL380p,21.0
89,G8,21.0
90,CTO,21.0
91,8SFF,21.0
92,2M240401ZV,21.0
93,$700.65,21.0
94,$700.65,21.0
95,Chassis,22.0
96,-,22.0
97,ParkView,22.0
98,Support,22.0
99,ParkView,23.0
100,Hardware,23.0
101,Monitoring,23.0
102,~,23.0
103,x86,24.0
104,Server,24.0
105,SLA,25.0
106,7x24x4,25.0
107,POP:,26.0
108,07/22/2020-07/21/2021,26.0
109,32,27.0
110,1,27.0
111,PPHM,27.0
112,ProLiant,27.0
113,DL380p,27.0
114,G8,27.0
115,CTO,27.0
116,8SFF,27.0
117,USE2246FBA,27.0
118,$700.65,27.0
119,$700.65,27.0
120,Chassis,28.0
121,-,28.0
122,ParkView,28.0
123,Support,28.0
124,ParkView,29.0
125,Hardware,29.0
126,Monitoring,29.0
127,x86,30.0
128,Server,30.0
129,SLA,31.0
130,7x24x4,31.0
131,POP:,32.0
132,07/22/2020-07/21/2021,32.0
133,SubTotal,33.0
134,"$28,725.00",33.0
135,Sales,34.0
136,Tax,34.0
137,$0.00,34.0
138,DocuSigned,35.0
139,by:,35.0
140,Shipping,35.0
141,$0.00,35.0
142,Total,36.0
143,"$28,725.00",36.0
144,DE69219CA88F4BC.,37.0
145,REMIT,38.0
146,CHECK,38.0
147,BY/TO:,38.0
148,WIRE,38.0
149,TRANSFER:,38.0
150,DUE,39.0
151,UPON,39.0
152,RECEIPT,39.0
153,Routing/ABA,39.0
154,#,39.0
155,026009593,39.0
156,CAS,40.0
157,"Severn,",40.0
158,Inc.,40.0
159,OR,40.0
160,Account,40.0
161,#25-6501-8405,40.0
162,6201,41.0
163,Chevy,41.0
164,Chase,41.0
165,Drive,41.0
166,"Laurel,",42.0
167,MD,42.0
168,20707,42.0
169,ACH,42.0
170,TRANSFER:,42.0
171,Routing/ABA#052001633,43.0
172,Account,44.0
173,#25-6501-8405,44.0
174,5,45.0
175,of,45.0
176,5,45.0
