,Object,Custom_LineNum
0,DocuSigr,1.0
1,r,1.0
2,woldpe,1.0
3,ID,1.0
4,CAST,2.0
5,&,2.0
6,CREW,2.0
7,to,2.0
8,Production,3.0
9,Services,3.0
10,H,3.0
11,ABC,4.0
12,"SIGNATURE,",4.0
13,LLC,4.0
14,Invoice:,4.0
15,23304076,4.0
16,ATTN:,5.0
17,DAVID,5.0
18,HENSLEY,5.0
19,500,6.0
20,S.,6.0
21,BUENA,6.0
22,VISTA,6.0
23,ST.,6.0
24,Date:,6.0
25,12/06/2023,6.0
26,"BURBANK,",7.0
27,CA,7.0
28,91521,7.0
29,Terms:,7.0
30,DD,7.0
31,Net,7.0
32,1,7.0
33,Day,7.0
34,Contact:,8.0
35,Hasmik,8.0
36,Brungard,8.0
37,Client:,9.0
38,1366/376,9.0
39,Payroll,10.0
40,charges,10.0
41,for,10.0
42,PRODUCTION,10.0
43,-,10.0
44,UNION,10.0
45,for,10.0
46,week,10.0
47,ending,10.0
48,12/02/2023.,10.0
49,UNPRISONED,11.0
50,S2,11.0
51,WEEK,12.0
52,ENDING,12.0
53,12/02/2023,12.0
54,GROSS,13.0
55,WAGES,13.0
56,"4,575.00-L4-01",13.0
57,VACATION,14.0
58,53.00,14.0
59,-,14.0
60,L4-02,14.0
61,HOLIDAY,15.0
62,0.00,15.0
63,TOTAL,16.0
64,GROSS,16.0
65,"4,628.00",16.0
66,EMPLOYER,17.0
67,FRINCES,17.0
68,IATSE,18.0
69,Cont,18.0
70,Serv,18.0
71,$0.0920/hr,18.0
72,x,18.0
73,70.00,18.0
74,hra,18.0
75,6.44,18.0
76,IATSE,19.0
77,Cont.,19.0
78,Serv,19.0
79,$0.0708/hr,19.0
80,x,19.0
81,60.00,19.0
82,hrs,19.0
83,4.25,19.0
84,IATSE,20.0
85,Individua,20.0
86,6.00%,20.0
87,on,20.0
88,$2.,20.0
89,650.00,20.0
90,159.00,20.0
91,IAISE,21.0
92,Individua,21.0
93,3.00%,21.0
94,on,21.0
95,"$1,560.00",21.0
96,46.80,21.0
97,LAISE,22.0
98,PHEW,22.0
99,56.321C/hr,22.0
100,X,22.0
101,130.00,22.0
102,hrs,22.0
103,821.73,22.0
104,IATSE,23.0
105,Pension,23.0
106,$1.8065/hr,23.0
107,x,23.0
108,130.00,23.0
109,hra,23.0
110,234.85,23.0
111,CA,24.0
112,WCI,24.0
113,2.04%,24.0
114,on,24.0
115,"S4,",24.0
116,318.00,24.0
117,88.09,24.0
118,CA,25.0
119,FUTA,25.0
120,0.60%,25.0
121,on,25.0
122,"$4,578.00",25.0
123,27.47,25.0
124,CA,26.0
125,SUI,26.0
126,6.20%,26.0
127,on,26.0
128,"$4,578.00",26.0
129,283.84,26.0
130,FUI,27.0
131,0.60%,27.0
132,on,27.0
133,"$4,578.00",27.0
134,27.47,27.0
135,FICA,28.0
136,5.20%,28.0
137,on,28.0
138,"$4,578.00",28.0
139,283.84,28.0
140,Medicare,29.0
141,1.45%,29.0
142,on,29.0
143,"$4,578.00",29.0
144,66.38,29.0
145,TOTAL,30.0
146,FRINGE,30.0
147,2.050.16-L4-02,30.0
148,PAYROLL,31.0
149,TOTAL,31.0
150,ENTED,31.0
151,"6,678.16",31.0
152,2300,32.0
153,West,32.0
154,Empire,32.0
155,"Avenue,",32.0
156,5th,32.0
157,"Floor,",32.0
158,"Burbank,",32.0
159,California,32.0
160,Telephone,32.0
161,(818),32.0
162,848-6022,32.0
163,A,33.0
164,Camera,33.0
165,Holdings,33.0
166,LP,33.0
167,company,33.0
168,Remit,34.0
169,Payment,34.0
170,To:,34.0
171,Cast,34.0
172,&,34.0
173,Crew,34.0
174,"LLC,",34.0
175,2300,34.0
176,W,34.0
177,Empire,34.0
178,"Avenue,",34.0
179,5th,34.0
180,"Floor,",34.0
181,"Burbank,",34.0
182,CA,34.0
183,91504,34.0
184,DocuSigned,35.0
185,by:,35.0
186,Electronic,35.0
187,Transfers:,35.0
188,Bank,35.0
189,of,35.0
190,"America,",35.0
191,Account,35.0
192,Number:,35.0
193,14594-70987,35.0
194,DocuSigned,35.0
195,by:,35.0
196,Wire,36.0
197,Routing,36.0
198,Number,36.0
199,"026009993,",36.0
200,ACH,36.0
201,Routing,36.0
202,Number:,36.0
203,121000358,36.0
204,Journee_Toll,36.0
205,LAWRENCE,36.0
206,FC108AF26F45422,37.0
207,631E886DB37B4FF,37.0
