,Object,Custom_LineNum
0,DocuSign,1.0
1,Envelope,1.0
2,ID:,1.0
3,428A0A3B-005E-46CD-B8B6-CCCA8CB4E5E3,1.0
4,"software,",2.0
5,addressing,2.0
6,procedural,2.0
7,"issues,",2.0
8,and,2.0
9,helping,2.0
10,to,2.0
11,resolve,2.0
12,any,2.0
13,Bar|Scan,2.0
14,software,2.0
15,issues,2.0
16,which,3.0
17,may,3.0
18,arise.,3.0
19,GLT,3.0
20,will,3.0
21,provide,3.0
22,support,3.0
23,Monday,3.0
24,through,3.0
25,"Friday,",3.0
26,7:30,3.0
27,A.M.,3.0
28,to,3.0
29,5:00,3.0
30,P.M.,3.0
31,Eastern,4.0
32,Standard,4.0
33,"Time,",4.0
34,excluding,4.0
35,holidays.,4.0
36,You,4.0
37,may,4.0
38,call,4.0
39,Marla,4.0
40,Williams,4.0
41,at,4.0
42,(301),4.0
43,466-0111.,4.0
44,Phone,5.0
45,calls,5.0
46,and,5.0
47,e-mails,5.0
48,are,5.0
49,usually,5.0
50,returned,5.0
51,on,5.0
52,the,5.0
53,same,5.0
54,day,5.0
55,received,5.0
56,and,5.0
57,most,5.0
58,problems,5.0
59,are,5.0
60,completely,6.0
61,resolved,6.0
62,in,6.0
63,the,6.0
64,same,6.0
65,day.,6.0
66,If,6.0
67,Grant,6.0
68,Leading,6.0
69,"Technology,",6.0
70,LLC,6.0
71,determines,6.0
72,that,6.0
73,there,6.0
74,is,6.0
75,a,7.0
76,program,7.0
77,error,7.0
78,they,7.0
79,cannot,7.0
80,"resolve,",7.0
81,they,7.0
82,will,7.0
83,turn,7.0
84,to,7.0
85,"Bar|Scan,",7.0
86,Inc.,7.0
87,for,7.0
88,assistance,7.0
89,and,7.0
90,stay,7.0
91,"involved,",8.0
92,until,8.0
93,your,8.0
94,problem,8.0
95,is,8.0
96,solved.,8.0
97,GLT's,9.0
98,Premium,9.0
99,Technical,9.0
100,Support,9.0
101,Package,9.0
102,includes,9.0
103,providing,9.0
104,"training,",9.0
105,"consulting,",9.0
106,or,9.0
107,support,9.0
108,for,10.0
109,multiple,10.0
110,users.,10.0
111,It,10.0
112,also,10.0
113,includes,10.0
114,assistance,10.0
115,with,10.0
116,creating,10.0
117,user-definable,10.0
118,"fields,",10.0
119,custom,10.0
120,"reports,",11.0
121,import/export,11.0
122,"templates,",11.0
123,"importing,",11.0
124,or,11.0
125,converting,11.0
126,data,11.0
127,on,11.0
128,your,11.0
129,behalf.,11.0
130,If,11.0
131,"applicable,",11.0
132,we,11.0
133,can,12.0
134,provide,12.0
135,support,12.0
136,of,12.0
137,your,12.0
138,Operating,12.0
139,"System,",12.0
140,"Network,",12.0
141,or,12.0
142,other,12.0
143,Applications.,12.0
144,We,12.0
145,may,12.0
146,advise,12.0
147,you,13.0
148,on,13.0
149,these,13.0
150,other,13.0
151,items,13.0
152,when,13.0
153,possible.,13.0
154,A,13.0
155,quote,13.0
156,can,13.0
157,be,13.0
158,provided,13.0
159,upon,13.0
160,request.,13.0
161,To,14.0
162,continue,14.0
163,receiving,14.0
164,Technical,14.0
165,Support,14.0
166,for,14.0
167,a,14.0
168,period,14.0
169,of,14.0
170,12,14.0
171,"months,",14.0
172,we,14.0
173,must,14.0
174,receive,14.0
175,payment,14.0
176,on,14.0
177,or,15.0
178,before,15.0
179,the,15.0
180,expiration,15.0
181,date.,15.0
182,An,15.0
183,invoice,15.0
184,for,15.0
185,renewal,15.0
186,is,15.0
187,automatically,15.0
188,"generated,",15.0
189,"however,",15.0
190,we,15.0
191,recommend,16.0
192,the,16.0
193,processing,16.0
194,of,16.0
195,a,16.0
196,Purchase,16.0
197,Order,16.0
198,in,16.0
199,order,16.0
200,to,16.0
201,expedite,16.0
202,the,16.0
203,process.,16.0
