,Object,Custom_LineNum
0,DocuSign,1.0
1,Envelope,1.0
2,ID:,1.0
3,E46705DE-E6B2-471F-99BC-23ADF73B27CE,1.0
4,Remit,2.0
5,To:,2.0
6,Invoice:,2.0
7,INV12052,2.0
8,SCLogic,2.0
9,SCLogic,2.0
10,LLC,2.0
11,Due,2.0
12,Date:,2.0
13,1/17/2024,2.0
14,275,3.0
15,West,3.0
16,Street,3.0
17,Suite,3.0
18,400,3.0
19,Total,3.0
20,Due:,3.0
21,"$4,992.00",3.0
22,"Annapolis,",4.0
23,MD,4.0
24,21401,4.0
25,(888)700-7027,5.0
26,Bill,6.0
27,To:,6.0
28,Ship,6.0
29,To:,6.0
30,Suzette,7.0
31,Lewis,7.0
32,Suzette,7.0
33,Lewis,7.0
34,Washington,8.0
35,Suburban,8.0
36,Sanitary,8.0
37,Commission,8.0
38,Washington,8.0
39,Suburban,8.0
40,Sanitary,8.0
41,14501,9.0
42,Sweitzer,9.0
43,Lane,9.0
44,Commission,9.0
45,Laurel,10.0
46,MD,10.0
47,20707,10.0
48,14501,10.0
49,Sweitzer,10.0
50,Lane,10.0
51,United,11.0
52,States,11.0
53,Laurel,11.0
54,MD,11.0
55,20707,11.0
56,United,12.0
57,States,12.0
58,Invoice,13.0
59,Date,13.0
60,PO,13.0
61,#,13.0
62,Terms,13.0
63,12/5/2023,14.0
64,151170-0,14.0
65,Net,14.0
66,30,14.0
67,Qty,15.0
68,Item,15.0
69,Rate,15.0
70,Amount,15.0
71,4,16.0
72,CIH-HS-CT60,16.0
73,$129,16.0
74,$516.00,16.0
75,Depot,17.0
76,Express,17.0
77,Svc,17.0
78,CT60,17.0
79,Mobile,17.0
80,Computer,17.0
81,Period,18.0
82,of,18.0
83,Performance:,18.0
84,2/18/2024,18.0
85,through,18.0
86,2/17/2025,18.0
87,Serial,19.0
88,Numbers,19.0
89,:,19.0
90,20312D81D4,19.0
91,RECEIVED,19.0
92,20312D81D6,20.0
93,TBD,21.0
94,TBD,22.0
95,DEC,22.0
96,05,22.0
97,2023,22.0
98,1,23.0
99,CIH-HS-4SC,23.0
100,WSSCWATER,23.0
101,$48,23.0
102,$48.00,23.0
103,Depot,24.0
104,Express,24.0
105,Svc,24.0
106,4-S,24.0
107,Cradle,24.0
108,ACCOUNTS,24.0
109,PAYABLE,24.0
110,SECTION,24.0
111,Period,25.0
112,of,25.0
113,Performance:,25.0
114,2/18/2024,25.0
115,through,25.0
116,2/17/2025,25.0
117,Serial,26.0
118,Numbers,26.0
119,:,26.0
120,20324B381F,26.0
121,1,27.0
122,CIH-HS-DS2C,27.0
123,$87,27.0
124,$87.00,27.0
125,Depot,28.0
126,Express,28.0
127,Svc,28.0
128,DS22xx,28.0
129,Cordless,28.0
130,Scanner,28.0
131,Period,29.0
132,of,29.0
133,Performance:,29.0
134,2/18/2024,29.0
135,through,29.0
136,2/17/2025,29.0
137,Serial,30.0
138,Numbers,30.0
139,:,30.0
140,S21036523703186,30.0
141,1,31.0
142,CIH-HS-PT1,31.0
143,$144,31.0
144,$144.00,31.0
145,Depot,32.0
146,Express,32.0
147,Svc,32.0
148,Desktop,32.0
149,Barcode,32.0
150,Printers,32.0
151,Period,33.0
152,of,33.0
153,Performance:,33.0
154,2/18/2024,33.0
155,through,33.0
156,2/17/2025,33.0
157,Serial,34.0
158,Numbers,34.0
159,:,34.0
160,28J142801242,34.0
161,1,35.0
162,CIH-HS-SCP,35.0
163,$48,35.0
164,$48.00,35.0
165,Depot,36.0
166,Express,36.0
167,Svc,36.0
168,Signature,36.0
169,Capture,36.0
170,Pad,36.0
171,Period,37.0
172,of,37.0
173,Performance:,37.0
174,2/18/2024,37.0
175,through,37.0
176,2/17/2025,37.0
177,Serial,38.0
178,Numbers,38.0
179,:,38.0
180,TLBK460HP14D4974,38.0
181,4,39.0
182,SUB-MBL,39.0
183,$615,39.0
184,"$2,460.00",39.0
185,Subscription-Intra,40.0
186,Mobile,40.0
187,License,40.0
188,Period,41.0
189,of,41.0
190,Performance:,41.0
191,2/18/2024,41.0
192,through,41.0
193,2/17/2025,41.0
194,DocuSigned,41.0
195,by:,41.0
196,1,42.0
197,SUB-WKS,42.0
198,$1065,42.0
199,"$1,065.00",42.0
200,Subscription-Intra,43.0
201,Workstation,43.0
202,License,43.0
203,Period,44.0
204,of,44.0
205,Performance:,44.0
206,2/18/2024,44.0
207,through,44.0
208,2/17/2025,44.0
209,DE69219CA88F4BC,45.0
210,Dec,46.0
211,"14,",46.0
212,2023,46.0
213,I,46.0
214,11:42,46.0
215,PM,46.0
216,EST,46.0
217,1,47.0
218,of,47.0
219,2,47.0
220,INV12052,48.0
