,Object,Custom_LineNum
0,ocuSign,1.0
1,Envelope,1.0
2,ID:,1.0
3,D4D47DCB-745E-4EAF-A80D-2EAECD166968,1.0
4,RECEIVED,2.0
5,By,3.0
6,KRISTINA,3.0
7,BENAVIDES,3.0
8,at,3.0
9,CASTEXO,3.0
10,Invoice,3.0
11,#,3.0
12,85988,3.0
13,Invoice,4.0
14,Date,4.0
15,5/4/2023,4.0
16,MOTION,5.0
17,PICTURE,5.0
18,EQUIPMENT,5.0
19,1838,6.0
20,Flower,6.0
21,"St.,",6.0
22,"Glendale,",6.0
23,CA91201,6.0
24,Job,6.0
25,Name,6.0
26,/,6.0
27,Number,6.0
28,T:,6.0
29,(323)_462-1468,6.0
30,F:,6.0
31,(323),6.0
32,462-3719,6.0
33,Grownish,6.0
34,www.castexrentals.com,6.0
35,service@castexrentals.com,6.0
36,Federal,7.0
37,ID,7.0
38,#,7.0
39,95-4557758,7.0
40,P.O.,7.0
41,#,7.0
42,Terms,7.0
43,2298,8.0
44,Net,8.0
45,30,8.0
46,Resale,9.0
47,#,9.0
48,ABC,10.0
49,Studios,10.0
50,"""Grownish",10.0
51,"S6""",10.0
52,500,11.0
53,S.,11.0
54,Buena,11.0
55,Vista,11.0
56,St,11.0
57,Contact,11.0
58,MC4242,12.0
59,Doran,12.0
60,Meyers,12.0
61,Pickup,13.0
62,"Burbank,",13.0
63,CA,13.0
64,91521-4242,13.0
65,4/28/2023,13.0
66,Returned,14.0
67,5/4/2023,15.0
68,Rental,16.0
69,Item,17.0
70,#,17.0
71,Qty,17.0
72,Name,17.0
73,Price,17.0
74,Days,17.0
75,Extended,17.0
76,Total,17.0
77,2283,18.0
78,20,18.0
79,SandBags,18.0
80,-,18.0
81,Canopy,18.0
82,Sandbags,18.0
83,$3.00,18.0
84,2.5,18.0
85,$150.00,18.0
86,$150.00,18.0
87,(Vinyl),19.0
88,Adash,20.0
89,UPM,21.0
90,ACCValerie,21.0
91,Werkheiser,21.0
92,LP,22.0
93,DEPT,22.0
94,1099,23.0
95,TRANS#,23.0
96,6360,23.0
97,PO#,24.0
98,2298,24.0
99,CLOSE,24.0
100,Y/N,24.0
101,ACCT#,25.0
102,49-85-610-723,25.0
103,P.O.,25.0
104,DESCRIPTION,26.0
105,04/28-05/04,26.0
106,SANDBAGS,26.0
107,x20,26.0
108,Matches,26.0
109,Thank,27.0
110,you,27.0
111,for,27.0
112,your,27.0
113,business,27.0
114,Total,27.0
115,$150.00,27.0
116,Rental,28.0
117,Taxable,28.0
118,Sales,28.0
119,Tax,28.0
120,Resale,28.0
121,Loss,28.0
122,Labor,28.0
123,$150.00,29.0
124,PLEASE,30.0
125,PAY,30.0
126,FROM,30.0
127,THIS,30.0
128,INVOICE,30.0
129,NO,30.0
130,ADDITIONAL,30.0
131,STATEMENTS,30.0
132,WILL,30.0
133,BE,30.0
134,SENT,30.0
135,Printed,31.0
136,5/5/2023,31.0
137,11:31:37,31.0
138,AM,31.0
139,Page,31.0
140,1,31.0
141,of,31.0
142,I,31.0
