,Object,Custom_LineNum
0,Standard,1.0
1,Purchase,1.0
2,Order,1.0
3,"111661,",1.0
4,1,1.0
5,Washington,2.0
6,Suburban,2.0
7,Sanitary,2.0
8,Commission,2.0
9,WSSC,3.0
10,14501,3.0
11,Sweitzer,3.0
12,Lane,3.0
13,"Laurel,",4.0
14,MD,4.0
15,20707-5902,4.0
16,Where,5.0
17,Water,5.0
18,Matters,5.0
19,United,5.0
20,States,5.0
21,Order,6.0
22,Date,6.0
23,16-APR-2019,6.0
24,Type,6.0
25,Standard,6.0
26,Purchase,6.0
27,Order,6.0
28,Purchase,7.0
29,Order,7.0
30,#/Change,7.0
31,Order,8.0
32,#,8.0
33,111661-1,8.0
34,Revision,8.0
35,Date,8.0
36,15-APR-2019,8.0
37,Contract,9.0
38,Purchase,9.0
39,Agreement,10.0
40,Current,10.0
41,Buyer,10.0
42,"Parson,",10.0
43,Cathy,10.0
44,Pravena.Vann@wsscwater.,11.0
45,Buyer,12.0
46,Email,12.0
47,com,12.0
48,FOB,12.0
49,Buyer,13.0
50,Phone,13.0
51,#,13.0
52,Payment,13.0
53,Terms,13.0
54,Net,13.0
55,30,13.0
56,Start,14.0
57,Date,14.0
58,2019/03/28,14.0
59,00:00:00,14.0
60,End,14.0
61,Date,14.0
62,2022/03/22,14.0
63,00:00:00,14.0
64,SHOW,15.0
65,THIS,15.0
66,PURCHASE,15.0
67,ORDER,15.0
68,NUMBER,15.0
69,ON,15.0
70,ALL,15.0
71,"SHIPMENTS,",15.0
72,CORRESPONDENCE,15.0
73,AND,15.0
74,INVOICES.,15.0
75,THE,16.0
76,PURCHASE,16.0
77,ORDER,16.0
78,NUMBER,16.0
79,MUST,16.0
80,BE,16.0
81,LEGIBLY,16.0
82,WRITTEN,16.0
83,ON,16.0
84,THE,16.0
85,OUTSIDE,16.0
86,OF,16.0
87,EACH,16.0
88,BOX,16.0
89,OR,16.0
90,CARTON,16.0
91,DELIVERED,16.0
92,FAILURE,17.0
93,TO,17.0
94,DO,17.0
95,SO,17.0
96,WILL,17.0
97,BE,17.0
98,JUST,17.0
99,CAUSE,17.0
100,TO,17.0
101,REFUSE,17.0
102,THE,17.0
103,SHIPMENT.,17.0
104,Supplier:,18.0
105,Ship,18.0
106,To:,18.0
107,Bill,18.0
108,To:,18.0
109,ASG,19.0
110,TECHNOLOGIES,19.0
111,"GROUP,",19.0
112,14501,19.0
113,SWEITZER,19.0
114,LN,19.0
115,ATTN:,19.0
116,Finance/Disbursements,19.0
117,INC.,20.0
118,"Laurel,",20.0
119,MD,20.0
120,20707-5901,20.0
121,Group,20.0
122,PO,21.0
123,BOX,21.0
124,2197,21.0
125,United,21.0
126,States,21.0
127,"14501,",21.0
128,Sweitzer,21.0
129,"Lane,",21.0
130,CAROL,22.0
131,"STREAM,",22.0
132,IL,22.0
133,601320001,22.0
134,"Laurel,",22.0
135,MD,22.0
136,20707,22.0
137,United,23.0
138,States,23.0
139,United,23.0
140,States,23.0
141,Notes:,24.0
142,THE,24.0
143,PURPOSE,24.0
144,OF,24.0
145,THIS,24.0
146,CHANGE,24.0
147,ORDER,24.0
148,IS,24.0
149,TO,24.0
150,SWAP,24.0
151,THE,24.0
152,UNIT,24.0
153,PRICE,24.0
154,AND,24.0
155,QTY,25.0
156,IN,25.0
157,ORDER,25.0
158,TO,25.0
159,RECEIVE,25.0
160,THE,25.0
161,MULTIPLE,25.0
162,ITEMS,25.0
163,BEING,25.0
164,INVOICED.,25.0
165,Line,26.0
166,PartNumber_/Description,26.0
167,UOM,26.0
168,Quantity,26.0
169,Unit,26.0
170,Price,26.0
171,Amount,26.0
172,Need-By,26.0
173,Date,26.0
174,1,27.0
175,FY21:,27.0
176,Operations,27.0
177,EACH,27.0
178,"69,377.15",27.0
179,$1.0000,27.0
180,"$69,377.15",27.0
181,31-JAN-2019,27.0
182,management,28.0
183,-,28.0
184,MaintenanceJJS-ASG-J,29.0
185,OB/SCAN,30.0
186,-,30.0
187,"$6,694.65Conte",31.0
188,Management,32.0
189,-,32.0
190,MaintenanceMFM-ASG,33.0
191,Mobius,34.0
192,Maintenance,34.0
193,Fee,35.0
194,-,35.0
195,"$62,682.50POP:",35.0
196,3.28.21,36.0
197,-,36.0
198,3.27.22,36.0
199,*****,37.0
200,Please,37.0
201,email,37.0
202,license,37.0
203,key(s),37.0
204,to,37.0
205,SoftwarePurchases@wsscwater.com,37.0
206,*****,37.0
207,IT,37.0
208,PM:,37.0
209,Don,37.0
210,Habersham,37.0
211,1-1,38.0
212,Charge,39.0
213,Account:,39.0
214,06-00008-79100-29422-6000-79002400A-00000-00000-00000-00000-00000,39.0
215,2,40.0
216,FY20:,40.0
217,Operations,40.0
218,EACH,40.0
219,"64,734.00",40.0
220,$1.0000,40.0
221,"$64,734.00",40.0
222,31-JAN-2019,40.0
223,management,41.0
224,-,41.0
225,Maintenance,42.0
226,JJS-ASG-JOB/SCAN,43.0
227,-,43.0
228,"$6,694.65",44.0
229,Content,45.0
230,Management,45.0
231,-,45.0
232,Maintenance,46.0
233,MFM-ASG,47.0
234,Mobius,47.0
235,Purchase,48.0
236,Order,48.0
237,subject,48.0
238,to,48.0
239,the,48.0
240,WSSC,48.0
241,General,48.0
242,Conditions,48.0
243,applicable,48.0
244,to,48.0
245,this,48.0
246,purchase.,48.0
247,Page,48.0
248,1,48.0
249,of,48.0
250,2,48.0
251,NOTE:,49.0
252,The,49.0
253,Washington,49.0
254,Suburban,49.0
255,Sanitary,49.0
256,Commission,49.0
257,is,49.0
258,exempt,49.0
259,from,49.0
260,the,49.0
261,following,49.0
262,taxes:,49.0
263,1.,50.0
264,State,50.0
265,of,50.0
266,Maryland,50.0
267,Sales,50.0
268,Tax,50.0
269,by,50.0
270,Certificate,50.0
271,3000256-3,50.0
272,2.,51.0
273,District,51.0
274,of,51.0
275,Columbia,51.0
276,Sales,51.0
277,Tax,51.0
278,by,51.0
279,Exemption,51.0
280,No.,51.0
281,806-10674-06,51.0
282,3.,52.0
